epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,430.939,0.98295,1.62563,1.09948,0.9466,0.07183,0.10076,0.09144,1.34467,4.188,1.41852,0.00035199,0.00035199,0.00035199
24,447.776,0.99659,1.5551,1.0826,0.95635,0.09525,0.11583,0.10508,1.47182,4.29057,1.57409,0.000362981,0.000362981,0.000362981
25,464.725,0.99486,1.55463,1.15637,0.95485,0.09164,0.10197,0.09241,1.54165,4.30544,1.6651,0.000373576,0.000373576,0.000373576
26,481.47,0.8918,1.38345,1.08768,0.95548,0.1,0.10493,0.09813,1.53865,4.30247,1.6515,0.000383775,0.000383775,0.000383775
27,499.127,0.98767,1.44156,1.08894,0.96381,0.12192,0.12382,0.11582,1.49735,4.17134,1.54636,0.000393578,0.000393578,0.000393578
28,517.806,0.98957,1.55981,1.13094,0.96381,0.12192,0.12382,0.11582,1.49735,4.17134,1.54636,0.000402985,0.000402985,0.000402985
29,535.866,0.92545,1.2973,1.06797,0.94082,0.13333,0.16504,0.13114,1.48437,4.04699,1.50006,0.000411996,0.000411996,0.000411996
30,554.107,0.96587,1.32748,1.03788,0.93899,0.13333,0.20264,0.14843,1.44655,3.92276,1.46076,0.000420611,0.000420611,0.000420611
31,572.066,0.91541,1.21596,0.99702,0.93899,0.13333,0.20264,0.14843,1.44655,3.92276,1.46076,0.00042883,0.00042883,0.00042883
32,589.73,1.00642,1.42002,1.09503,0.93972,0.13333,0.18759,0.14244,1.33487,3.84159,1.37543,0.000436653,0.000436653,0.000436653
33,609.6,0.94042,1.39432,1.08287,0.94941,0.15421,0.13331,0.11797,1.33173,3.79443,1.35515,0.00044408,0.00044408,0.00044408
34,631.731,0.89008,1.40459,1.07255,0.94941,0.15421,0.13331,0.11797,1.33173,3.79443,1.35515,0.000451111,0.000451111,0.000451111
35,655.189,0.8502,1.28784,1.05023,0.93595,0.13333,0.13809,0.12289,1.31635,3.72734,1.30919,0.000457746,0.000457746,0.000457746
36,674.68,0.94804,1.46305,1.12388,0.96571,0.1295,0.17319,0.14585,1.27212,3.65289,1.248,0.000463985,0.000463985,0.000463985
37,694.786,0.91955,1.24596,1.03314,0.96571,0.1295,0.17319,0.14585,1.27212,3.65289,1.248,0.000469828,0.000469828,0.000469828
38,714.445,0.90783,1.29859,1.04082,0.92395,0.15954,0.22027,0.18217,1.24442,3.52784,1.21826,0.000475275,0.000475275,0.000475275
39,735.728,0.83457,1.3084,1.04233,0.96467,0.12535,0.32713,0.27259,1.22284,3.45607,1.2087,0.000480326,0.000480326,0.000480326
40,753.907,0.89132,1.32482,1.08583,0.96467,0.12535,0.32713,0.27259,1.22284,3.45607,1.2087,0.000484981,0.000484981,0.000484981
41,771.633,0.93387,1.25271,1.07086,0.89448,0.16667,0.31382,0.23748,1.21039,3.46473,1.21871,0.00048924,0.00048924,0.00048924
42,789.11,0.95229,1.36491,1.10984,0.90934,0.16667,0.2427,0.18953,1.23947,3.512,1.24912,0.000493103,0.000493103,0.000493103
43,809.268,0.84301,1.13808,1.0171,0.90934,0.16667,0.2427,0.18953,1.23947,3.512,1.24912,0.00049657,0.00049657,0.00049657
44,830.442,0.88184,1.17596,1.03222,0.73742,0.26667,0.35123,0.26479,1.1733,3.30844,1.21544,0.000499641,0.000499641,0.000499641
45,848.272,0.8597,1.13458,1.04271,0.73742,0.26667,0.35123,0.26479,1.1733,3.30844,1.21544,0.000502316,0.000502316,0.000502316
46,865.894,0.87796,1.18111,1.03232,0.76306,0.29444,0.48243,0.35492,1.09637,3.01704,1.16904,0.000504595,0.000504595,0.000504595
47,884.241,0.9032,1.21076,1.08908,0.76306,0.29444,0.48243,0.35492,1.09637,3.01704,1.16904,0.000506478,0.000506478,0.000506478
48,904.779,0.82823,1.12306,1.01653,0.62176,0.33333,0.52864,0.38313,1.07507,2.82952,1.16804,0.000507965,0.000507965,0.000507965
49,921.716,0.84524,1.22039,1.1046,0.62176,0.33333,0.52864,0.38313,1.07507,2.82952,1.16804,0.000509056,0.000509056,0.000509056
50,938.61,0.84479,1.03,1.01034,0.59741,0.44081,0.54097,0.3956,1.07039,2.70532,1.16392,0.000509751,0.000509751,0.000509751
51,955.576,0.80582,1.10336,1.02282,0.59741,0.44081,0.54097,0.3956,1.07039,2.70532,1.16392,0.000505,0.000505,0.000505
52,972.376,0.83025,1.12533,1.02002,0.57037,0.49878,0.51538,0.39815,1.08405,2.64825,1.17631,0.0004951,0.0004951,0.0004951
53,989.58,0.79812,1.09178,1.01493,0.57037,0.49878,0.51538,0.39815,1.08405,2.64825,1.17631,0.0004852,0.0004852,0.0004852
54,1006.67,0.79802,0.96191,0.97985,0.58986,0.4971,0.52364,0.39533,1.06431,2.55186,1.1663,0.0004753,0.0004753,0.0004753
55,1023.66,0.81079,1.10851,1.02333,0.58986,0.4971,0.52364,0.39533,1.06431,2.55186,1.1663,0.0004654,0.0004654,0.0004654
56,1040.42,0.86429,0.97731,0.98959,0.62784,0.5275,0.58087,0.40453,1.08802,2.43876,1.19124,0.0004555,0.0004555,0.0004555
57,1056.71,0.78693,1.04848,1.00288,0.62784,0.5275,0.58087,0.40453,1.08802,2.43876,1.19124,0.0004456,0.0004456,0.0004456
58,1073.4,0.753,0.95466,0.96564,0.63806,0.52273,0.58936,0.41386,1.091,2.38648,1.18228,0.0004357,0.0004357,0.0004357
59,1092.32,0.74462,0.98861,0.97273,0.63806,0.52273,0.58936,0.41386,1.091,2.38648,1.18228,0.0004258,0.0004258,0.0004258
60,1109.99,0.78943,1.11331,1.00817,0.68247,0.54866,0.6021,0.4269,1.08456,2.34034,1.18161,0.0004159,0.0004159,0.0004159
61,1127.08,0.66634,0.90222,0.92353,0.68247,0.54866,0.6021,0.4269,1.08456,2.34034,1.18161,0.000406,0.000406,0.000406
62,1144.17,0.76422,1.004,1.03925,0.52427,0.64831,0.59036,0.41945,1.07404,2.27268,1.18386,0.0003961,0.0003961,0.0003961
63,1160.83,0.86271,1.06324,1.04659,0.52427,0.64831,0.59036,0.41945,1.07404,2.27268,1.18386,0.0003862,0.0003862,0.0003862
64,1177.65,0.77837,0.88564,0.95878,0.56353,0.68094,0.61108,0.42195,1.06237,2.23302,1.1784,0.0003763,0.0003763,0.0003763
65,1194.76,0.73339,0.90279,0.9552,0.56353,0.68094,0.61108,0.42195,1.06237,2.23302,1.1784,0.0003664,0.0003664,0.0003664
66,1211.51,0.73417,0.96255,0.963,0.61444,0.68533,0.66116,0.46324,1.07919,2.17595,1.19213,0.0003565,0.0003565,0.0003565
67,1228.08,0.74942,0.92095,0.98341,0.61444,0.68533,0.66116,0.46324,1.07919,2.17595,1.19213,0.0003466,0.0003466,0.0003466
68,1244.83,0.84805,1.17434,1.1134,0.57252,0.68913,0.62783,0.43778,1.06632,2.14119,1.18772,0.0003367,0.0003367,0.0003367
69,1261.56,0.7727,0.89783,0.98328,0.57252,0.68913,0.62783,0.43778,1.06632,2.14119,1.18772,0.0003268,0.0003268,0.0003268
70,1277.98,0.78206,0.92538,0.97961,0.55749,0.71073,0.64253,0.44748,1.05778,2.11247,1.17723,0.0003169,0.0003169,0.0003169
71,1295.01,0.75168,1.01872,1.01632,0.55749,0.71073,0.64253,0.44748,1.05778,2.11247,1.17723,0.000307,0.000307,0.000307
72,1311.67,0.74343,1.01155,0.98924,0.56344,0.73121,0.61862,0.4341,1.05069,2.08317,1.1597,0.0002971,0.0002971,0.0002971
73,1327.87,0.72183,0.93624,1.02445,0.56344,0.73121,0.61862,0.4341,1.05069,2.08317,1.1597,0.0002872,0.0002872,0.0002872
74,1344.54,0.6745,0.83998,0.93049,0.55432,0.73333,0.62962,0.44452,1.05695,2.02832,1.14988,0.0002773,0.0002773,0.0002773
75,1360.83,0.66149,0.85321,0.93321,0.55432,0.73333,0.62962,0.44452,1.05695,2.02832,1.14988,0.0002674,0.0002674,0.0002674
76,1377.07,0.74122,0.8687,0.96768,0.57941,0.74824,0.64507,0.43907,1.06148,1.9679,1.14786,0.0002575,0.0002575,0.0002575
77,1392.83,0.66629,0.83992,0.93774,0.57941,0.74824,0.64507,0.43907,1.06148,1.9679,1.14786,0.0002476,0.0002476,0.0002476
78,1409.02,0.68846,0.83312,0.95971,0.62142,0.72767,0.63629,0.4397,1.06758,1.93447,1.15686,0.0002377,0.0002377,0.0002377
79,1424.78,0.7718,1.02394,1.07707,0.62142,0.72767,0.63629,0.4397,1.06758,1.93447,1.15686,0.0002278,0.0002278,0.0002278
80,1440.71,0.66921,0.88925,0.99444,0.5692,0.76667,0.66316,0.47589,1.05607,1.93838,1.14661,0.0002179,0.0002179,0.0002179
81,1456.57,0.69627,0.89099,0.95596,0.5692,0.76667,0.66316,0.47589,1.05607,1.93838,1.14661,0.000208,0.000208,0.000208
82,1472.88,0.72273,0.87999,0.97911,0.61215,0.78596,0.64175,0.45969,1.05391,1.93523,1.1584,0.0001981,0.0001981,0.0001981
83,1488.9,0.70311,0.84467,0.98559,0.61215,0.78596,0.64175,0.45969,1.05391,1.93523,1.1584,0.0001882,0.0001882,0.0001882
84,1505.06,0.65081,0.74759,0.92733,0.55487,0.8,0.61229,0.43127,1.04561,1.92312,1.15203,0.0001783,0.0001783,0.0001783
85,1520.94,0.65342,0.86421,0.99303,0.55487,0.8,0.61229,0.43127,1.04561,1.92312,1.15203,0.0001684,0.0001684,0.0001684
86,1537.12,0.69294,0.93436,0.98641,0.63036,0.82449,0.67602,0.49117,1.04896,1.9167,1.15647,0.0001585,0.0001585,0.0001585
87,1553.56,0.7103,0.85262,0.9733,0.63036,0.82449,0.67602,0.49117,1.04896,1.9167,1.15647,0.0001486,0.0001486,0.0001486
88,1570.14,0.64035,0.74029,0.9268,0.6211,0.79307,0.67368,0.48499,1.05634,1.90461,1.1615,0.0001387,0.0001387,0.0001387
89,1586.46,0.62585,0.72311,0.91426,0.6211,0.79307,0.67368,0.48499,1.05634,1.90461,1.1615,0.0001288,0.0001288,0.0001288
90,1602.96,0.67923,0.78431,0.91998,0.50744,0.83333,0.65768,0.46962,1.06898,1.89545,1.16648,0.0001189,0.0001189,0.0001189
91,1618.62,0.66819,1.03956,0.98452,0.50744,0.83333,0.65768,0.46962,1.06898,1.89545,1.16648,0.000109,0.000109,0.000109
92,1634.38,0.58081,0.83574,0.87479,0.5547,0.81284,0.66207,0.46598,1.06743,1.89259,1.16341,9.91e-05,9.91e-05,9.91e-05
93,1650.15,0.60732,0.85626,0.89528,0.5547,0.81284,0.66207,0.46598,1.06743,1.89259,1.16341,8.92e-05,8.92e-05,8.92e-05
94,1665.77,0.62839,0.83786,0.92562,0.54217,0.83895,0.66443,0.4768,1.0658,1.88302,1.16516,7.93e-05,7.93e-05,7.93e-05
95,1681.37,0.5601,0.79803,0.90966,0.54217,0.83895,0.66443,0.4768,1.0658,1.88302,1.16516,6.94e-05,6.94e-05,6.94e-05
96,1697.17,0.58176,0.82521,0.91683,0.65177,0.71143,0.66991,0.4735,1.06427,1.88586,1.16236,5.95e-05,5.95e-05,5.95e-05
97,1713.1,0.59328,0.86418,0.87188,0.65177,0.71143,0.66991,0.4735,1.06427,1.88586,1.16236,4.96e-05,4.96e-05,4.96e-05
98,1728.85,0.59673,0.85327,0.89418,0.62636,0.6903,0.65333,0.4689,1.0681,1.88205,1.16441,3.97e-05,3.97e-05,3.97e-05
99,1744.59,0.61299,0.81827,0.87427,0.62636,0.6903,0.65333,0.4689,1.0681,1.88205,1.16441,2.98e-05,2.98e-05,2.98e-05
100,1760.28,0.65879,0.99057,0.94757,0.53636,0.78203,0.68016,0.49221,1.0636,1.88211,1.16055,1.99e-05,1.99e-05,1.99e-05
