epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,1075.09,1.06079,0.72559,1.11609,0.8397,0.83081,0.87159,0.59601,1.05968,0.68196,1.17353,0.000952616,0.000952616,0.000952616
20,1131.69,1.05477,0.71734,1.10805,0.86851,0.87985,0.91422,0.64937,0.981,0.6143,1.106,0.000943817,0.000943817,0.000943817
21,1196.86,1.05821,0.7156,1.10926,0.89836,0.83401,0.90328,0.64122,1.00709,0.62423,1.14772,0.000935018,0.000935018,0.000935018
22,1256.39,1.03892,0.70395,1.10393,0.88262,0.86443,0.90457,0.64069,1.01084,0.61655,1.1502,0.000926218,0.000926218,0.000926218
23,1318.63,1.03674,0.6959,1.09786,0.88616,0.86284,0.90636,0.64133,0.98389,0.60375,1.13526,0.000917419,0.000917419,0.000917419
24,1373.64,1.01899,0.68378,1.09407,0.86385,0.89309,0.91217,0.65848,0.97264,0.60403,1.1012,0.00090862,0.00090862,0.00090862
25,1432.53,1.01795,0.67512,1.09046,0.91402,0.87355,0.92262,0.65035,0.99478,0.57791,1.13789,0.000899821,0.000899821,0.000899821
26,1490.74,1.01454,0.67619,1.09134,0.87985,0.87055,0.90923,0.6521,0.98734,0.62351,1.11937,0.000891022,0.000891022,0.000891022
27,1542.47,1.00252,0.66829,1.07957,0.88092,0.87551,0.91715,0.66905,0.96451,0.59299,1.10515,0.000882223,0.000882223,0.000882223
28,1601.63,1.00596,0.65541,1.08078,0.90243,0.86643,0.91711,0.66581,0.96038,0.59103,1.1095,0.000873424,0.000873424,0.000873424
29,1678.92,0.99431,0.64885,1.07504,0.90382,0.89483,0.92238,0.67061,0.93819,0.56145,1.08026,0.000864625,0.000864625,0.000864625
30,1730.49,0.98538,0.6437,1.07077,0.87433,0.87628,0.90843,0.66951,0.945,0.60796,1.09747,0.000855826,0.000855826,0.000855826
31,1778.23,0.9804,0.64393,1.07313,0.89603,0.88456,0.92049,0.67221,0.95753,0.55705,1.10483,0.000847026,0.000847026,0.000847026
32,1831.29,0.98182,0.63286,1.06754,0.88155,0.89165,0.91986,0.66128,0.98538,0.59199,1.11903,0.000838227,0.000838227,0.000838227
33,1882.95,0.97809,0.63089,1.06883,0.89721,0.89477,0.91892,0.6699,0.93771,0.5698,1.10161,0.000829428,0.000829428,0.000829428
34,1935.72,0.96849,0.62689,1.06298,0.90715,0.88818,0.92358,0.68131,0.93976,0.54061,1.09325,0.000820629,0.000820629,0.000820629
35,1988.79,0.96429,0.62016,1.05639,0.92579,0.89229,0.93926,0.70086,0.92754,0.52764,1.08854,0.00081183,0.00081183,0.00081183
36,2041.39,0.95568,0.60872,1.05612,0.90601,0.89171,0.93721,0.69596,0.8988,0.51488,1.06823,0.000803031,0.000803031,0.000803031
37,2092.64,0.94771,0.60427,1.05098,0.88606,0.87174,0.91976,0.6757,0.93347,0.55413,1.11097,0.000794232,0.000794232,0.000794232
38,2143.82,0.94244,0.61067,1.05479,0.89784,0.90638,0.93595,0.69508,0.91931,0.51845,1.08341,0.000785433,0.000785433,0.000785433
39,2197.15,0.94048,0.59338,1.04485,0.91494,0.90177,0.94589,0.70599,0.90526,0.51894,1.07872,0.000776633,0.000776633,0.000776633
40,2249.58,0.93964,0.59812,1.04237,0.91994,0.9043,0.94136,0.7076,0.88951,0.52399,1.077,0.000767834,0.000767834,0.000767834
41,2300.24,0.92626,0.58179,1.04047,0.91685,0.91902,0.94696,0.72079,0.86012,0.48948,1.04338,0.000759035,0.000759035,0.000759035
42,2361.9,0.93269,0.59338,1.04688,0.91794,0.89782,0.94432,0.71519,0.86517,0.50766,1.05496,0.000750236,0.000750236,0.000750236
43,2418.68,0.91838,0.58239,1.03438,0.93138,0.90946,0.94713,0.71169,0.89139,0.48931,1.07658,0.000741437,0.000741437,0.000741437
44,2469.94,0.91567,0.57691,1.03028,0.93996,0.91502,0.95309,0.71263,0.88741,0.50117,1.06107,0.000732638,0.000732638,0.000732638
45,2520.89,0.90381,0.57048,1.02934,0.92505,0.89878,0.94708,0.71847,0.8812,0.49886,1.0696,0.000723839,0.000723839,0.000723839
46,2571.07,0.92048,0.574,1.03572,0.92578,0.9081,0.95082,0.71937,0.87673,0.4842,1.06173,0.00071504,0.00071504,0.00071504
47,2624.89,0.90297,0.56601,1.0313,0.91733,0.88064,0.93096,0.69682,0.90037,0.50678,1.0868,0.00070624,0.00070624,0.00070624
48,2684.84,0.89479,0.55634,1.02601,0.91553,0.89687,0.94238,0.71828,0.85384,0.48587,1.04996,0.000697441,0.000697441,0.000697441
49,2739.67,0.89069,0.56253,1.02445,0.94582,0.91744,0.95919,0.74488,0.82825,0.45644,1.02742,0.000688642,0.000688642,0.000688642
50,2796.09,0.88752,0.55223,1.02361,0.94039,0.90595,0.95777,0.73913,0.83605,0.46246,1.03003,0.000679843,0.000679843,0.000679843
51,2862.57,0.87511,0.54244,1.01452,0.94564,0.9114,0.95843,0.7303,0.84056,0.4558,1.0353,0.000671044,0.000671044,0.000671044
52,2925.51,0.87831,0.54469,1.01677,0.94405,0.90955,0.95081,0.71987,0.88547,0.47052,1.06439,0.000662245,0.000662245,0.000662245
53,2989.18,0.88002,0.54099,1.01746,0.93172,0.92009,0.95882,0.74487,0.8084,0.44157,1.014,0.000653446,0.000653446,0.000653446
54,3135.89,0.86994,0.5388,1.01295,0.92977,0.92281,0.96269,0.75044,0.81796,0.43813,1.0213,0.000644647,0.000644647,0.000644647
55,3339.81,0.87205,0.53847,1.01155,0.93096,0.91904,0.96133,0.7492,0.80807,0.43418,1.01551,0.000635848,0.000635848,0.000635848
56,3550.65,0.86204,0.52926,1.00765,0.94457,0.917,0.96536,0.74656,0.80737,0.42803,1.01096,0.000627048,0.000627048,0.000627048
57,3619.75,0.8574,0.53005,1.00502,0.94593,0.91173,0.95933,0.74498,0.80621,0.42767,1.00758,0.000618249,0.000618249,0.000618249
58,3681.33,0.84779,0.52089,1.00678,0.92439,0.9314,0.95305,0.74563,0.80619,0.43155,1.01734,0.00060945,0.00060945,0.00060945
59,3751.13,0.85214,0.5308,1.00376,0.96057,0.92376,0.96832,0.75101,0.80877,0.4279,1.01562,0.000600651,0.000600651,0.000600651
60,3804.75,0.85251,0.51967,1.00043,0.9608,0.91194,0.96315,0.75257,0.79169,0.42338,1.00782,0.000591852,0.000591852,0.000591852
61,3860.21,0.84688,0.5169,1.00423,0.94093,0.91648,0.96487,0.75868,0.79091,0.42605,0.99591,0.000583053,0.000583053,0.000583053
62,3921.89,0.84239,0.51909,0.99897,0.93197,0.92819,0.96151,0.75106,0.80272,0.42853,1.00158,0.000574254,0.000574254,0.000574254
63,3974.13,0.83499,0.50957,0.99738,0.95373,0.92821,0.96702,0.75935,0.78481,0.41344,0.99758,0.000565455,0.000565455,0.000565455
64,4028.46,0.8419,0.51885,1.00388,0.94963,0.93251,0.96763,0.76272,0.77359,0.40931,0.99569,0.000556655,0.000556655,0.000556655
65,4084.52,0.82638,0.50399,0.98996,0.93835,0.94933,0.96959,0.76224,0.77031,0.41206,0.99337,0.000547856,0.000547856,0.000547856
66,4141.66,0.8177,0.49719,0.98979,0.95058,0.91224,0.96352,0.76482,0.78015,0.4093,0.99342,0.000539057,0.000539057,0.000539057
67,4193.69,0.8194,0.49926,0.98772,0.93895,0.95072,0.97233,0.7735,0.7654,0.39422,0.98292,0.000530258,0.000530258,0.000530258
68,4242.5,0.81185,0.49673,0.9856,0.94967,0.93284,0.97322,0.77109,0.7511,0.39294,0.97564,0.000521459,0.000521459,0.000521459
69,4295.3,0.81699,0.49943,0.98345,0.95407,0.92683,0.97062,0.76715,0.76522,0.39959,0.98661,0.00051266,0.00051266,0.00051266
70,4347.3,0.81326,0.49599,0.98562,0.95509,0.93423,0.96921,0.76665,0.76246,0.39969,0.98709,0.000503861,0.000503861,0.000503861
71,4399.03,0.81239,0.49184,0.98617,0.93491,0.94844,0.972,0.76868,0.75976,0.39885,0.98799,0.000495062,0.000495062,0.000495062
72,4467.19,0.8082,0.49308,0.98368,0.93862,0.96536,0.97346,0.77091,0.75473,0.39122,0.98633,0.000486262,0.000486262,0.000486262
73,4526.41,0.79987,0.48433,0.97975,0.96131,0.93827,0.97365,0.77643,0.74193,0.38536,0.97198,0.000477463,0.000477463,0.000477463
74,4592.94,0.79379,0.48182,0.98207,0.95028,0.94565,0.97218,0.77534,0.75332,0.38761,0.98087,0.000468664,0.000468664,0.000468664
75,4648.37,0.79087,0.47621,0.97789,0.95693,0.93723,0.97343,0.77631,0.74121,0.38532,0.97382,0.000459865,0.000459865,0.000459865
76,4701.25,0.7881,0.47162,0.97172,0.961,0.93808,0.97334,0.78237,0.72696,0.37856,0.97002,0.000451066,0.000451066,0.000451066
77,4753.53,0.78391,0.47046,0.97302,0.95798,0.9406,0.97317,0.7858,0.73853,0.38477,0.97337,0.000442267,0.000442267,0.000442267
78,4803.69,0.78048,0.46921,0.9709,0.94265,0.9613,0.9775,0.78553,0.73008,0.37287,0.96539,0.000433468,0.000433468,0.000433468
79,4853.73,0.78479,0.47056,0.96905,0.95433,0.9436,0.97108,0.78309,0.72628,0.37729,0.96462,0.000424669,0.000424669,0.000424669
80,4903.58,0.7818,0.46638,0.97219,0.95114,0.95604,0.97365,0.7885,0.71984,0.37238,0.95976,0.00041587,0.00041587,0.00041587
81,4954.92,0.76936,0.46794,0.96683,0.94744,0.95828,0.9745,0.78703,0.72183,0.36955,0.96283,0.00040707,0.00040707,0.00040707
82,5004.94,0.76935,0.46429,0.96693,0.96331,0.94143,0.97411,0.78083,0.72877,0.37827,0.96768,0.000398271,0.000398271,0.000398271
83,5054.7,0.77582,0.46754,0.96917,0.95677,0.95269,0.97422,0.78937,0.72161,0.37422,0.96243,0.000389472,0.000389472,0.000389472
84,5105.26,0.76809,0.45844,0.96017,0.95134,0.96749,0.97761,0.78969,0.71027,0.36587,0.96229,0.000380673,0.000380673,0.000380673
85,5155.23,0.75947,0.45406,0.95893,0.95848,0.95864,0.9757,0.78996,0.71108,0.36178,0.95666,0.000371874,0.000371874,0.000371874
86,5205.08,0.75724,0.45453,0.96253,0.95172,0.96686,0.97623,0.79181,0.708,0.37041,0.95829,0.000363075,0.000363075,0.000363075
87,5255.49,0.7493,0.44745,0.95634,0.9527,0.96946,0.9791,0.79485,0.70437,0.35858,0.95381,0.000354276,0.000354276,0.000354276
88,5305.08,0.74642,0.44543,0.9547,0.96268,0.9557,0.97733,0.80374,0.68994,0.35124,0.95071,0.000345477,0.000345477,0.000345477
89,5364.12,0.75277,0.45125,0.96282,0.96124,0.94998,0.97691,0.79938,0.69704,0.35906,0.95284,0.000336677,0.000336677,0.000336677
90,5418.34,0.73687,0.44329,0.95266,0.95102,0.96837,0.97693,0.79653,0.70209,0.35913,0.95343,0.000327878,0.000327878,0.000327878
91,5471.39,0.73812,0.44207,0.95375,0.96496,0.94433,0.97681,0.80021,0.69819,0.3635,0.95348,0.000319079,0.000319079,0.000319079
92,5533.09,0.73052,0.43846,0.9465,0.94924,0.97091,0.97888,0.80041,0.68578,0.35353,0.94814,0.00031028,0.00031028,0.00031028
93,5587.31,0.73401,0.44121,0.95027,0.95331,0.96768,0.97747,0.80714,0.6843,0.35082,0.94389,0.000301481,0.000301481,0.000301481
94,5640.58,0.72568,0.43538,0.94807,0.96745,0.9487,0.97983,0.80371,0.68275,0.3531,0.9452,0.000292682,0.000292682,0.000292682
95,5696.73,0.72658,0.43421,0.95077,0.97464,0.94564,0.97847,0.80737,0.67988,0.35545,0.93841,0.000283883,0.000283883,0.000283883
96,5753.48,0.72553,0.43377,0.94806,0.97186,0.9575,0.9791,0.80374,0.67498,0.34685,0.94341,0.000275084,0.000275084,0.000275084
97,5811.67,0.72858,0.43715,0.94822,0.9594,0.96172,0.97942,0.80163,0.67549,0.34913,0.94329,0.000266284,0.000266284,0.000266284
98,5868.49,0.71872,0.42829,0.94464,0.98074,0.94937,0.98135,0.80295,0.67577,0.35008,0.94301,0.000257485,0.000257485,0.000257485
99,5926.14,0.71915,0.43188,0.94946,0.96151,0.96836,0.97957,0.80683,0.68155,0.34464,0.94835,0.000248686,0.000248686,0.000248686
100,5980.27,0.71719,0.42637,0.94432,0.95955,0.97014,0.97843,0.80311,0.67257,0.34146,0.94275,0.000239887,0.000239887,0.000239887
101,6037.69,0.70896,0.42226,0.94294,0.97529,0.95226,0.97801,0.80444,0.66256,0.34438,0.94047,0.000231088,0.000231088,0.000231088
102,6098.47,0.70638,0.42046,0.9383,0.96354,0.96516,0.97937,0.80997,0.66462,0.34087,0.93872,0.000222289,0.000222289,0.000222289
103,6157.44,0.70575,0.42033,0.94037,0.95486,0.97604,0.98137,0.81103,0.66909,0.34345,0.93819,0.00021349,0.00021349,0.00021349
104,6217.68,0.70734,0.42109,0.93858,0.95674,0.97378,0.98063,0.8113,0.67665,0.34188,0.94075,0.000204691,0.000204691,0.000204691
105,6283.31,0.70035,0.41812,0.93758,0.96561,0.96967,0.97975,0.80733,0.67103,0.3427,0.93522,0.000195892,0.000195892,0.000195892
106,6341.7,0.69052,0.41283,0.93647,0.96219,0.96923,0.97854,0.81045,0.66474,0.33873,0.94059,0.000187092,0.000187092,0.000187092
107,6403.56,0.69651,0.41609,0.93512,0.96459,0.96431,0.97931,0.81042,0.66194,0.33696,0.93373,0.000178293,0.000178293,0.000178293
108,6464.33,0.69248,0.40974,0.93347,0.97124,0.95752,0.97977,0.81116,0.65883,0.33294,0.93646,0.000169494,0.000169494,0.000169494
109,6518.61,0.69157,0.41259,0.93743,0.95878,0.96856,0.98073,0.81048,0.65477,0.33526,0.93607,0.000160695,0.000160695,0.000160695
110,6579.38,0.68542,0.40781,0.93086,0.96307,0.97817,0.98203,0.81419,0.65423,0.33342,0.93209,0.000151896,0.000151896,0.000151896
111,6635,0.69053,0.41219,0.93644,0.96523,0.96752,0.9824,0.81645,0.64651,0.32871,0.93013,0.000143097,0.000143097,0.000143097
112,6692.3,0.67921,0.40364,0.93323,0.95953,0.97021,0.98292,0.81851,0.6515,0.3317,0.93393,0.000134298,0.000134298,0.000134298
113,6748.46,0.68017,0.4037,0.93155,0.96628,0.97117,0.98329,0.81983,0.64598,0.32985,0.93307,0.000125499,0.000125499,0.000125499
114,6804.47,0.67718,0.40221,0.93076,0.9671,0.97243,0.98332,0.82181,0.64706,0.33079,0.93265,0.000116699,0.000116699,0.000116699
115,6860.14,0.67905,0.40421,0.93004,0.95847,0.97504,0.98413,0.81926,0.64769,0.32597,0.93444,0.0001079,0.0001079,0.0001079
116,6949.12,0.66972,0.36568,0.91227,0.96875,0.96614,0.98263,0.81632,0.64753,0.32685,0.93602,9.91012e-05,9.91012e-05,9.91012e-05
117,7000.74,0.65901,0.36348,0.90814,0.96568,0.97333,0.9832,0.81725,0.64375,0.32917,0.93447,9.03021e-05,9.03021e-05,9.03021e-05
118,7051.45,0.6516,0.35587,0.90093,0.96588,0.97478,0.98439,0.81976,0.64357,0.32689,0.93302,8.1503e-05,8.1503e-05,8.1503e-05
119,7101.26,0.65172,0.35729,0.90249,0.97319,0.96459,0.98414,0.82067,0.64605,0.32697,0.93397,7.27038e-05,7.27038e-05,7.27038e-05
120,7155.72,0.64853,0.35421,0.90461,0.96647,0.97211,0.98314,0.82051,0.64062,0.3293,0.93275,6.39047e-05,6.39047e-05,6.39047e-05
121,7208.11,0.64524,0.35417,0.90083,0.96521,0.9757,0.98321,0.82354,0.63341,0.32522,0.92851,5.51056e-05,5.51056e-05,5.51056e-05
122,7259.48,0.6379,0.34855,0.89632,0.96514,0.97581,0.98363,0.82152,0.63829,0.32651,0.93174,4.63065e-05,4.63065e-05,4.63065e-05
123,7308.03,0.63782,0.34906,0.89719,0.96709,0.97581,0.98374,0.82607,0.63485,0.32383,0.93077,3.75074e-05,3.75074e-05,3.75074e-05
124,7356.57,0.63493,0.34967,0.89491,0.96746,0.97674,0.98514,0.82278,0.6388,0.32613,0.93199,2.87082e-05,2.87082e-05,2.87082e-05
125,7405.15,0.63394,0.34581,0.89273,0.96762,0.97572,0.98535,0.82217,0.6403,0.32516,0.93253,1.99091e-05,1.99091e-05,1.99091e-05
