epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1201.43,1.25326,0.90527,1.28137,0.81945,0.68794,0.75849,0.5378,1.15934,0.93715,1.33103,0.00925801,0.00925801,0.00925801
14,1293.44,1.25215,0.90144,1.286,0.83522,0.83637,0.85777,0.60007,1.17453,0.7659,1.31399,0.00921951,0.00921951,0.00921951
15,1389.41,1.2206,0.87492,1.25664,0.82159,0.83463,0.84083,0.60779,1.11227,0.74942,1.27008,0.00918101,0.00918101,0.00918101
16,1480.82,1.22215,0.86269,1.2612,0.80336,0.82739,0.83639,0.59178,1.1962,0.78766,1.33831,0.00914251,0.00914251,0.00914251
17,1573.3,1.22021,0.86014,1.26415,0.83212,0.82998,0.84587,0.60528,1.11527,0.78671,1.2733,0.00910401,0.00910401,0.00910401
18,1669.61,1.19258,0.84255,1.25088,0.85016,0.80488,0.8355,0.59039,1.17379,0.77208,1.3328,0.00906551,0.00906551,0.00906551
19,1762.05,1.20161,0.84305,1.25489,0.86374,0.82603,0.86691,0.61525,1.13569,0.73818,1.29382,0.00902701,0.00902701,0.00902701
20,1854.11,1.19092,0.82576,1.24539,0.85962,0.84711,0.8733,0.62809,1.12034,0.72272,1.27516,0.00898851,0.00898851,0.00898851
21,1949.23,1.1616,0.79679,1.23012,0.84846,0.85804,0.86728,0.63094,1.09326,0.71009,1.26436,0.00895001,0.00895001,0.00895001
22,2040.66,1.16773,0.8053,1.22889,0.89161,0.84356,0.8778,0.64368,1.08162,0.68897,1.25241,0.00891151,0.00891151,0.00891151
23,2131.85,1.15033,0.77933,1.21556,0.8546,0.86237,0.88339,0.63782,1.10588,0.685,1.27264,0.00887301,0.00887301,0.00887301
24,2225.86,1.15868,0.78364,1.2224,0.82705,0.84868,0.85601,0.63614,1.12455,0.7035,1.27975,0.00883451,0.00883451,0.00883451
25,2317.23,1.14342,0.77257,1.21279,0.82998,0.85573,0.86495,0.64902,1.06668,0.68188,1.24101,0.00879602,0.00879602,0.00879602
26,2408.69,1.13786,0.76529,1.21275,0.85771,0.84934,0.87342,0.63288,1.11467,0.6972,1.28321,0.00875752,0.00875752,0.00875752
27,2502.71,1.12112,0.76086,1.20057,0.87848,0.86085,0.89175,0.65707,1.08164,0.65745,1.24875,0.00871902,0.00871902,0.00871902
28,2594.2,1.12919,0.75306,1.20875,0.86549,0.86656,0.88729,0.65586,1.08212,0.66513,1.25187,0.00868052,0.00868052,0.00868052
29,2684.51,1.10925,0.73671,1.19493,0.86002,0.8574,0.87375,0.64007,1.09576,0.6694,1.25239,0.00864202,0.00864202,0.00864202
30,2779.6,1.09616,0.72616,1.19026,0.85827,0.88303,0.89262,0.66277,1.0713,0.6403,1.23791,0.00860352,0.00860352,0.00860352
31,2870.82,1.10617,0.73594,1.19457,0.85926,0.86884,0.87467,0.6465,1.09142,0.6609,1.25799,0.00856502,0.00856502,0.00856502
32,2962.9,1.09431,0.72695,1.19229,0.84674,0.87235,0.89429,0.66424,1.07671,0.66819,1.22997,0.00852652,0.00852652,0.00852652
33,3059.12,1.08365,0.71139,1.17902,0.8255,0.88554,0.87997,0.64281,1.08334,0.68104,1.24619,0.00848802,0.00848802,0.00848802
34,3150.32,1.07851,0.70859,1.1753,0.88614,0.87793,0.89597,0.66781,1.05043,0.63182,1.22658,0.00844952,0.00844952,0.00844952
35,3241.58,1.06483,0.69889,1.16646,0.86605,0.86249,0.88792,0.66681,1.0469,0.62475,1.21638,0.00841102,0.00841102,0.00841102
36,3334.83,1.05592,0.68673,1.1643,0.86036,0.88876,0.89588,0.67447,1.02306,0.6086,1.20863,0.00837252,0.00837252,0.00837252
37,3427.59,1.06403,0.69508,1.17102,0.89036,0.86583,0.90648,0.68356,1.04391,0.62071,1.22244,0.00833402,0.00833402,0.00833402
38,3519.5,1.06118,0.6813,1.16469,0.90199,0.87028,0.91222,0.68258,1.02287,0.58766,1.20214,0.00829552,0.00829552,0.00829552
39,3614.6,1.04717,0.67893,1.15833,0.91139,0.86495,0.90218,0.67272,1.03147,0.60345,1.21909,0.00825702,0.00825702,0.00825702
40,3706.16,1.02734,0.65518,1.14246,0.9076,0.86155,0.90597,0.69816,0.99384,0.59405,1.17745,0.00821852,0.00821852,0.00821852
41,3797.44,1.03852,0.66025,1.15009,0.884,0.87021,0.89519,0.69041,1.01819,0.59264,1.20452,0.00818003,0.00818003,0.00818003
42,3892.21,1.02656,0.65624,1.1465,0.8684,0.90262,0.90741,0.68223,1.02488,0.594,1.20585,0.00814153,0.00814153,0.00814153
43,3984.05,1.01546,0.64704,1.14262,0.87637,0.8802,0.90237,0.68134,1.06394,0.60285,1.23284,0.00810303,0.00810303,0.00810303
44,4074.83,1.02184,0.64875,1.14279,0.88461,0.86144,0.90038,0.69132,0.98395,0.58353,1.17676,0.00806453,0.00806453,0.00806453
45,4169.72,1.01903,0.64873,1.14584,0.89941,0.87911,0.91316,0.69096,1.01195,0.56703,1.19384,0.00802603,0.00802603,0.00802603
46,4260.48,1.00464,0.64383,1.13525,0.89016,0.8925,0.91468,0.68724,1.01176,0.58626,1.18496,0.00798753,0.00798753,0.00798753
47,4351.65,0.99238,0.61329,1.12767,0.90906,0.89683,0.92968,0.71208,0.99485,0.5519,1.19836,0.00794903,0.00794903,0.00794903
48,4446.25,0.99541,0.62415,1.13288,0.89269,0.89199,0.92086,0.71182,0.98885,0.55412,1.18446,0.00791053,0.00791053,0.00791053
49,4537.96,0.99196,0.62512,1.12516,0.9295,0.87082,0.92136,0.71039,0.9707,0.55108,1.17851,0.00787203,0.00787203,0.00787203
50,4628.67,0.9824,0.61359,1.11957,0.88476,0.88719,0.9122,0.7095,0.96446,0.5526,1.16673,0.00783353,0.00783353,0.00783353
51,4722.3,0.97689,0.6073,1.11421,0.89952,0.8741,0.91643,0.72191,0.95722,0.55112,1.15847,0.00779503,0.00779503,0.00779503
52,4813.99,0.97567,0.60642,1.12243,0.89698,0.92339,0.92711,0.72261,0.95613,0.52262,1.16213,0.00775653,0.00775653,0.00775653
53,4905.02,0.9763,0.60088,1.11575,0.88836,0.91966,0.93257,0.73181,0.96949,0.53755,1.17206,0.00771803,0.00771803,0.00771803
54,5000.07,0.96242,0.59251,1.10737,0.92372,0.90607,0.94131,0.73956,0.94049,0.50744,1.15458,0.00767953,0.00767953,0.00767953
55,5091.61,0.97161,0.59665,1.11317,0.89489,0.91279,0.9286,0.7259,0.94536,0.52109,1.15168,0.00764103,0.00764103,0.00764103
56,5183.19,0.95251,0.58617,1.10588,0.91802,0.90838,0.93711,0.74148,0.94857,0.51591,1.1406,0.00760253,0.00760253,0.00760253
57,5277,0.95674,0.58283,1.10582,0.91011,0.92229,0.9432,0.73987,0.95346,0.51977,1.14543,0.00756404,0.00756404,0.00756404
58,5368.06,0.95371,0.58646,1.10653,0.88867,0.92841,0.93762,0.73988,0.93332,0.50881,1.14978,0.00752554,0.00752554,0.00752554
59,5459.9,0.93758,0.57392,1.09114,0.92307,0.9,0.93997,0.74149,0.92108,0.50189,1.13616,0.00748704,0.00748704,0.00748704
60,5553.82,0.93681,0.57542,1.09814,0.92918,0.92397,0.94357,0.73755,0.92226,0.4883,1.15389,0.00744854,0.00744854,0.00744854
61,5645.39,0.94434,0.57815,1.0965,0.90453,0.94104,0.9483,0.73851,0.93638,0.5137,1.14394,0.00741004,0.00741004,0.00741004
62,5736.27,0.92758,0.56518,1.08709,0.93825,0.92135,0.95283,0.75471,0.91025,0.47181,1.1275,0.00737154,0.00737154,0.00737154
63,5830.91,0.91639,0.55576,1.07867,0.90946,0.91786,0.93822,0.73636,0.93155,0.49452,1.13706,0.00733304,0.00733304,0.00733304
64,5922.39,0.90918,0.55567,1.07629,0.92053,0.92841,0.95042,0.74306,0.90756,0.47635,1.12654,0.00729454,0.00729454,0.00729454
65,6013.88,0.90516,0.54284,1.07395,0.91625,0.92481,0.94583,0.75078,0.88927,0.46514,1.11712,0.00725604,0.00725604,0.00725604
66,6107.53,0.91498,0.55267,1.08254,0.92887,0.93033,0.95054,0.75379,0.88868,0.48251,1.11573,0.00721754,0.00721754,0.00721754
67,6198.39,0.91817,0.5536,1.07898,0.9215,0.92992,0.95197,0.75654,0.89038,0.48499,1.11415,0.00717904,0.00717904,0.00717904
68,6292.82,0.89921,0.53549,1.06622,0.91505,0.95025,0.95777,0.76372,0.88345,0.4594,1.11025,0.00714054,0.00714054,0.00714054
69,6389.05,0.89562,0.54024,1.06779,0.914,0.94623,0.95739,0.75768,0.88498,0.45929,1.12202,0.00710204,0.00710204,0.00710204
70,6480.31,0.89463,0.53383,1.07034,0.93568,0.93683,0.95729,0.76648,0.87078,0.46727,1.0965,0.00706354,0.00706354,0.00706354
71,6571.98,0.88634,0.53054,1.06384,0.92036,0.9455,0.9536,0.76497,0.87936,0.45898,1.10165,0.00702504,0.00702504,0.00702504
72,6667.43,0.88074,0.52995,1.06725,0.92861,0.94394,0.96047,0.78258,0.84375,0.43166,1.08498,0.00698655,0.00698655,0.00698655
73,6758.48,0.87297,0.52249,1.05924,0.95223,0.92573,0.95579,0.76656,0.85697,0.44871,1.08872,0.00694805,0.00694805,0.00694805
74,6852.08,0.88115,0.5246,1.06108,0.94659,0.93053,0.9574,0.76905,0.85929,0.4443,1.08911,0.00690955,0.00690955,0.00690955
75,6946.39,0.87585,0.5266,1.05936,0.91517,0.94736,0.9542,0.77613,0.84961,0.43322,1.08554,0.00687105,0.00687105,0.00687105
76,7037.34,0.86725,0.51686,1.05193,0.95527,0.93982,0.96337,0.77983,0.84103,0.42685,1.08217,0.00683255,0.00683255,0.00683255
77,7129.32,0.85095,0.5072,1.04332,0.92349,0.96217,0.96278,0.78267,0.82851,0.42821,1.07678,0.00679405,0.00679405,0.00679405
78,7224.85,0.85616,0.51182,1.04528,0.92178,0.96402,0.9592,0.77471,0.83643,0.42401,1.07722,0.00675555,0.00675555,0.00675555
79,7316.31,0.85374,0.50983,1.04468,0.94881,0.93613,0.96201,0.77981,0.82659,0.41728,1.07465,0.00671705,0.00671705,0.00671705
80,7410.2,0.85156,0.50726,1.04548,0.9166,0.9496,0.95497,0.78066,0.83622,0.42004,1.07659,0.00667855,0.00667855,0.00667855
81,7504.42,0.83522,0.50124,1.03902,0.94695,0.93799,0.95822,0.78237,0.83283,0.4274,1.07821,0.00664005,0.00664005,0.00664005
82,7595.63,0.84825,0.50686,1.0427,0.94246,0.9584,0.9623,0.7763,0.83819,0.42258,1.07785,0.00660155,0.00660155,0.00660155
83,7686.7,0.83806,0.49148,1.036,0.92472,0.96534,0.96391,0.78936,0.80555,0.40937,1.05916,0.00656305,0.00656305,0.00656305
84,7782.33,0.83811,0.49889,1.03841,0.94248,0.93917,0.96086,0.78059,0.82573,0.43012,1.07559,0.00652455,0.00652455,0.00652455
85,7872.98,0.82845,0.49211,1.03326,0.96051,0.94032,0.96175,0.79304,0.79989,0.41205,1.05648,0.00648605,0.00648605,0.00648605
86,7964.89,0.83603,0.49354,1.04028,0.94829,0.96361,0.96937,0.78982,0.81655,0.40626,1.05983,0.00644755,0.00644755,0.00644755
87,8057.82,0.83514,0.48956,1.03596,0.93276,0.95509,0.96199,0.78772,0.80504,0.41331,1.05282,0.00640905,0.00640905,0.00640905
88,8149.16,0.8223,0.49096,1.03041,0.9706,0.93937,0.97355,0.79377,0.7996,0.40138,1.06033,0.00637056,0.00637056,0.00637056
89,8240.95,0.82056,0.48302,1.03107,0.93708,0.96662,0.96958,0.79769,0.79755,0.39157,1.04875,0.00633206,0.00633206,0.00633206
90,8334.78,0.81383,0.47864,1.02345,0.95885,0.94016,0.96311,0.79246,0.79489,0.39707,1.03965,0.00629356,0.00629356,0.00629356
91,8425.79,0.81983,0.4807,1.02609,0.93621,0.96662,0.97057,0.80144,0.78152,0.39805,1.037,0.00625506,0.00625506,0.00625506
92,8517.7,0.81118,0.47883,1.023,0.93071,0.97023,0.96496,0.79751,0.77597,0.39678,1.03682,0.00621656,0.00621656,0.00621656
93,8613.08,0.80541,0.47675,1.01773,0.93965,0.97426,0.97329,0.80547,0.7814,0.3932,1.0313,0.00617806,0.00617806,0.00617806
94,8705.83,0.8055,0.4712,1.01934,0.94128,0.95485,0.96537,0.80211,0.77755,0.3831,1.04119,0.00613956,0.00613956,0.00613956
95,8796.96,0.79665,0.46738,1.0199,0.94837,0.97367,0.97189,0.8036,0.77744,0.38067,1.04034,0.00610106,0.00610106,0.00610106
96,8891.42,0.79649,0.46845,1.01814,0.94146,0.97067,0.97061,0.8076,0.77954,0.39268,1.04226,0.00606256,0.00606256,0.00606256
97,8982.27,0.7966,0.46631,1.01389,0.94718,0.96774,0.97194,0.80631,0.7736,0.38608,1.03379,0.00602406,0.00602406,0.00602406
98,9074.12,0.79376,0.46306,1.0137,0.95179,0.97293,0.97253,0.80731,0.77077,0.3863,1.03045,0.00598556,0.00598556,0.00598556
99,9170.06,0.78966,0.46453,1.0136,0.93552,0.96725,0.96922,0.80521,0.76595,0.37891,1.03114,0.00594706,0.00594706,0.00594706
100,9261.56,0.78977,0.4652,1.0115,0.94596,0.97065,0.97312,0.81067,0.75637,0.38015,1.02235,0.00590856,0.00590856,0.00590856
101,9353.23,0.778,0.46038,1.01032,0.94147,0.96777,0.97104,0.8089,0.77001,0.38076,1.03167,0.00587006,0.00587006,0.00587006
102,9448.57,0.78007,0.45674,1.00781,0.93886,0.96807,0.96989,0.80998,0.75115,0.38581,1.02509,0.00583156,0.00583156,0.00583156
103,9539.15,0.77783,0.45587,1.00734,0.94146,0.96184,0.96832,0.81149,0.74653,0.37581,1.01838,0.00579306,0.00579306,0.00579306
104,9631.23,0.77597,0.45801,1.00501,0.94411,0.97095,0.97064,0.81246,0.75347,0.37168,1.02261,0.00575457,0.00575457,0.00575457
105,9727.08,0.77202,0.45182,1.00465,0.95178,0.97697,0.97611,0.81877,0.73883,0.36951,1.01913,0.00571607,0.00571607,0.00571607
106,9820.28,0.76888,0.44927,1.00395,0.95019,0.96853,0.97233,0.81586,0.74086,0.37278,1.02059,0.00567757,0.00567757,0.00567757
107,9911.78,0.77345,0.45197,1.00305,0.95171,0.9684,0.97219,0.8104,0.75016,0.37253,1.01592,0.00563907,0.00563907,0.00563907
108,10005.4,0.76573,0.4488,1.00403,0.95176,0.97403,0.9737,0.81332,0.73778,0.36132,1.0107,0.00560057,0.00560057,0.00560057
109,10097,0.75904,0.44564,0.9982,0.95161,0.97226,0.97564,0.81878,0.7333,0.3599,1.01223,0.00556207,0.00556207,0.00556207
110,10188.6,0.75408,0.44168,0.99337,0.94839,0.97635,0.97717,0.82019,0.74764,0.3602,1.01942,0.00552357,0.00552357,0.00552357
111,10283.7,0.76428,0.44435,1.00015,0.95111,0.96902,0.97394,0.81363,0.73675,0.36072,1.00915,0.00548507,0.00548507,0.00548507
112,10374.7,0.75478,0.44818,0.99725,0.95003,0.97246,0.9751,0.8164,0.74092,0.35733,1.00552,0.00544657,0.00544657,0.00544657
113,10465.9,0.76191,0.44003,0.99492,0.95141,0.96875,0.97313,0.81861,0.73306,0.36716,1.00985,0.00540807,0.00540807,0.00540807
114,10559.3,0.74094,0.43246,0.98996,0.9538,0.97952,0.97682,0.82116,0.73,0.3625,1.00491,0.00536957,0.00536957,0.00536957
115,10650.3,0.74443,0.43515,0.98991,0.9424,0.96624,0.96969,0.82076,0.71579,0.3612,0.9902,0.00533107,0.00533107,0.00533107
116,10741.3,0.74099,0.43277,0.98985,0.95492,0.9759,0.97685,0.82481,0.71313,0.3427,0.98971,0.00529257,0.00529257,0.00529257
117,10835.3,0.74207,0.43147,0.99134,0.95028,0.97843,0.97776,0.82215,0.71997,0.3479,0.99387,0.00525407,0.00525407,0.00525407
118,10926.6,0.73347,0.42621,0.98289,0.95749,0.96847,0.97893,0.82314,0.71639,0.35255,0.9966,0.00521557,0.00521557,0.00521557
119,11018.2,0.73107,0.42492,0.98045,0.95007,0.97884,0.9763,0.82904,0.71164,0.35238,1.00167,0.00517707,0.00517707,0.00517707
120,11113.1,0.72821,0.42535,0.9861,0.96813,0.94947,0.97264,0.82474,0.71957,0.3472,1.00532,0.00513858,0.00513858,0.00513858
121,11204.5,0.72382,0.42136,0.98168,0.95056,0.97773,0.97636,0.82287,0.72121,0.34623,1.00697,0.00510008,0.00510008,0.00510008
122,11296.1,0.72034,0.42298,0.98252,0.95071,0.98102,0.97867,0.8263,0.71288,0.34797,0.99825,0.00506158,0.00506158,0.00506158
123,11389.1,0.72527,0.4231,0.98109,0.94676,0.98549,0.98124,0.82982,0.71034,0.34109,0.99907,0.00502308,0.00502308,0.00502308
124,11482,0.72831,0.42472,0.98394,0.9515,0.9803,0.98229,0.83383,0.70838,0.33663,1.00179,0.00498458,0.00498458,0.00498458
125,11573.4,0.72311,0.42181,0.97858,0.95939,0.96661,0.98019,0.82964,0.71497,0.33726,1.00126,0.00494608,0.00494608,0.00494608
126,11667.2,0.71377,0.41664,0.97721,0.9633,0.97441,0.98116,0.83553,0.70079,0.33509,0.99108,0.00490758,0.00490758,0.00490758
127,11758.7,0.71344,0.41852,0.97689,0.95507,0.98583,0.98218,0.83559,0.69269,0.33487,0.98687,0.00486908,0.00486908,0.00486908
128,11850.1,0.71363,0.41924,0.97909,0.95125,0.97727,0.97732,0.83325,0.69617,0.33797,0.99539,0.00483058,0.00483058,0.00483058
129,11943.4,0.70627,0.40922,0.97543,0.95082,0.98398,0.97986,0.83287,0.69603,0.33397,0.99174,0.00479208,0.00479208,0.00479208
130,12036.3,0.70179,0.40859,0.97101,0.95633,0.98028,0.97939,0.83601,0.69077,0.33391,0.98793,0.00475358,0.00475358,0.00475358
131,12128.5,0.70791,0.4096,0.97573,0.95437,0.97958,0.97904,0.83204,0.68999,0.33395,0.99195,0.00471508,0.00471508,0.00471508
132,12223.5,0.70713,0.40991,0.97593,0.9621,0.97699,0.97978,0.83486,0.68382,0.33306,0.98541,0.00467658,0.00467658,0.00467658
133,12315.2,0.69698,0.40861,0.97035,0.95217,0.97514,0.97708,0.83588,0.67566,0.3336,0.97546,0.00463808,0.00463808,0.00463808
134,12409.3,0.69441,0.40709,0.97165,0.95943,0.96683,0.97633,0.83517,0.67806,0.33135,0.98031,0.00459958,0.00459958,0.00459958
135,12502.3,0.68747,0.40197,0.96404,0.95778,0.9759,0.97838,0.83679,0.67378,0.3297,0.97995,0.00456109,0.00456109,0.00456109
136,12596.4,0.69749,0.40689,0.97116,0.96105,0.97444,0.97908,0.834,0.68193,0.33641,0.9798,0.00452259,0.00452259,0.00452259
137,12687,0.68939,0.4017,0.96772,0.96151,0.97553,0.978,0.83481,0.67973,0.3286,0.98188,0.00448409,0.00448409,0.00448409
138,12780.8,0.6891,0.39923,0.96499,0.96401,0.9771,0.97904,0.83709,0.6667,0.32642,0.97645,0.00444559,0.00444559,0.00444559
139,12872.7,0.68895,0.40307,0.96163,0.96075,0.97518,0.97789,0.83763,0.66623,0.32478,0.97256,0.00440709,0.00440709,0.00440709
140,12964.4,0.68307,0.4037,0.96402,0.96183,0.97403,0.97766,0.84202,0.66327,0.32847,0.97034,0.00436859,0.00436859,0.00436859
141,13058,0.67533,0.39413,0.96401,0.95948,0.97998,0.98029,0.84174,0.65921,0.3253,0.96503,0.00433009,0.00433009,0.00433009
142,13149.8,0.67608,0.39342,0.96164,0.96112,0.98265,0.98169,0.84284,0.66439,0.32156,0.97292,0.00429159,0.00429159,0.00429159
143,13243.9,0.68059,0.39673,0.96368,0.96232,0.9747,0.97911,0.84222,0.66265,0.32096,0.97579,0.00425309,0.00425309,0.00425309
144,13337.5,0.66843,0.39242,0.95696,0.96599,0.97522,0.97857,0.84195,0.66628,0.31997,0.97522,0.00421459,0.00421459,0.00421459
145,13428.9,0.67515,0.39101,0.95942,0.95657,0.97971,0.9792,0.84103,0.6711,0.32396,0.9751,0.00417609,0.00417609,0.00417609
146,13522.8,0.67828,0.39038,0.959,0.95811,0.97895,0.97933,0.84156,0.65613,0.31988,0.96355,0.00413759,0.00413759,0.00413759
147,13618.7,0.67574,0.39036,0.95822,0.9631,0.97454,0.97888,0.84501,0.65599,0.32154,0.96457,0.00409909,0.00409909,0.00409909
148,13710,0.66203,0.38316,0.95638,0.96577,0.9771,0.97881,0.84444,0.65391,0.32182,0.96508,0.00406059,0.00406059,0.00406059
149,13801,0.65857,0.38436,0.95195,0.95834,0.98004,0.97988,0.84569,0.65433,0.32358,0.96424,0.00402209,0.00402209,0.00402209
150,13894.8,0.66079,0.38569,0.95524,0.95347,0.97559,0.97771,0.84476,0.64709,0.32024,0.96167,0.00398359,0.00398359,0.00398359
151,13985.9,0.66149,0.38655,0.95873,0.96299,0.98039,0.98066,0.845,0.65178,0.3172,0.96287,0.0039451,0.0039451,0.0039451
152,14076.8,0.65247,0.38243,0.95174,0.96276,0.9797,0.98075,0.84855,0.65186,0.32033,0.96184,0.0039066,0.0039066,0.0039066
153,14170.4,0.65606,0.38,0.95031,0.9569,0.98189,0.98172,0.84896,0.65191,0.31754,0.96414,0.0038681,0.0038681,0.0038681
154,14261.1,0.64947,0.37841,0.95224,0.96397,0.98148,0.98234,0.8492,0.65142,0.31233,0.96249,0.0038296,0.0038296,0.0038296
155,14352.4,0.65595,0.37912,0.95062,0.96433,0.98368,0.98346,0.84685,0.64434,0.31155,0.96029,0.0037911,0.0037911,0.0037911
156,14445.5,0.65106,0.37907,0.95382,0.96598,0.98224,0.98338,0.85215,0.64145,0.30898,0.95848,0.0037526,0.0037526,0.0037526
157,14538.4,0.64594,0.37769,0.94897,0.96606,0.97738,0.98023,0.85143,0.64136,0.31156,0.95462,0.0037141,0.0037141,0.0037141
158,14631,0.65408,0.37907,0.9501,0.96923,0.98409,0.98411,0.85392,0.63507,0.30777,0.95368,0.0036756,0.0036756,0.0036756
159,14725,0.63953,0.37487,0.94675,0.96996,0.9871,0.98555,0.85635,0.6329,0.30602,0.95326,0.0036371,0.0036371,0.0036371
160,14816.4,0.64368,0.37281,0.94528,0.9643,0.9871,0.9851,0.85532,0.63087,0.30798,0.95298,0.0035986,0.0035986,0.0035986
161,14906.8,0.63756,0.37429,0.94028,0.96447,0.98895,0.98542,0.85473,0.63244,0.30786,0.95332,0.0035601,0.0035601,0.0035601
162,15001.5,0.63555,0.36913,0.94347,0.95992,0.98594,0.98433,0.85329,0.63219,0.30691,0.95253,0.0035216,0.0035216,0.0035216
163,15092.6,0.64095,0.3725,0.94422,0.96896,0.9856,0.98451,0.85551,0.62467,0.30523,0.94832,0.0034831,0.0034831,0.0034831
164,15184.1,0.63287,0.36625,0.93826,0.9614,0.98374,0.98318,0.85468,0.62814,0.30233,0.95073,0.0034446,0.0034446,0.0034446
165,15279.7,0.63122,0.3669,0.93653,0.96101,0.97888,0.98057,0.85462,0.63159,0.30146,0.95274,0.0034061,0.0034061,0.0034061
166,15370.6,0.6238,0.36252,0.93945,0.96279,0.98444,0.98287,0.85308,0.63377,0.30261,0.95436,0.0033676,0.0033676,0.0033676
167,15461.6,0.63536,0.369,0.94278,0.96133,0.98265,0.98139,0.85107,0.63253,0.30475,0.95427,0.00332911,0.00332911,0.00332911
168,15554.6,0.62967,0.36835,0.94006,0.96285,0.9856,0.98256,0.85211,0.63539,0.30274,0.95498,0.00329061,0.00329061,0.00329061
169,15647.1,0.62337,0.3644,0.93814,0.96108,0.98374,0.98187,0.85433,0.63667,0.30545,0.95466,0.00325211,0.00325211,0.00325211
170,15741.3,0.62445,0.36393,0.93823,0.96106,0.98224,0.98156,0.85627,0.63379,0.30554,0.9528,0.00321361,0.00321361,0.00321361
171,15837.2,0.62806,0.36655,0.94591,0.9657,0.98189,0.98185,0.8554,0.63169,0.30531,0.95129,0.00317511,0.00317511,0.00317511
172,15928.2,0.61766,0.36103,0.93567,0.96414,0.98374,0.98239,0.85613,0.62873,0.30478,0.95054,0.00313661,0.00313661,0.00313661
173,16019.2,0.61632,0.35925,0.93549,0.96082,0.9834,0.98257,0.85891,0.6251,0.29997,0.94924,0.00309811,0.00309811,0.00309811
174,16114.4,0.61544,0.3605,0.9396,0.96702,0.98154,0.98273,0.86016,0.62353,0.30162,0.94784,0.00305961,0.00305961,0.00305961
175,16205.2,0.61579,0.35699,0.93658,0.96411,0.9834,0.98363,0.8615,0.62112,0.30094,0.94743,0.00302111,0.00302111,0.00302111
176,16297.1,0.61521,0.35999,0.93806,0.96724,0.98486,0.98391,0.86309,0.62102,0.29801,0.94674,0.00298261,0.00298261,0.00298261
177,16392.4,0.61256,0.35657,0.93536,0.96618,0.9834,0.9837,0.86343,0.61732,0.29404,0.94588,0.00294411,0.00294411,0.00294411
178,16483.3,0.60546,0.35183,0.93459,0.96604,0.98856,0.9853,0.86176,0.61855,0.29353,0.94787,0.00290561,0.00290561,0.00290561
179,16575.1,0.60626,0.35506,0.93153,0.96448,0.98856,0.98518,0.86155,0.6174,0.29382,0.94661,0.00286711,0.00286711,0.00286711
180,16670.2,0.61142,0.35496,0.9324,0.96715,0.98335,0.98271,0.86073,0.61308,0.29118,0.94436,0.00282861,0.00282861,0.00282861
181,16763.2,0.59772,0.35036,0.92861,0.97259,0.97965,0.98296,0.86396,0.61306,0.28895,0.94591,0.00279011,0.00279011,0.00279011
182,16854.7,0.6002,0.35059,0.92988,0.96914,0.97962,0.98291,0.86119,0.61117,0.29066,0.94504,0.00275161,0.00275161,0.00275161
183,16950,0.60023,0.34762,0.9286,0.96997,0.97886,0.9823,0.86049,0.61494,0.29377,0.94681,0.00271312,0.00271312,0.00271312
184,17040.9,0.59987,0.34845,0.92722,0.97032,0.97808,0.98243,0.86223,0.61543,0.29612,0.9469,0.00267462,0.00267462,0.00267462
