epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,3430.19,1.12123,1.16817,1.21538,0.64588,0.62889,0.61014,0.34868,1.49264,1.82507,1.44281,0.0007525,0.0007525,0.0007525
27,3510.55,1.10717,1.1401,1.19856,0.70806,0.61715,0.63074,0.36067,1.47424,1.80814,1.47279,0.0007426,0.0007426,0.0007426
28,3591.22,1.04798,1.0655,1.15973,0.68654,0.62865,0.65681,0.37381,1.46056,1.7211,1.49789,0.0007327,0.0007327,0.0007327
29,3672.74,1.04258,1.12031,1.18967,0.65354,0.6314,0.62365,0.3541,1.40547,1.80151,1.47215,0.0007228,0.0007228,0.0007228
30,3753.37,1.0691,1.07976,1.16189,0.65782,0.60655,0.62387,0.36517,1.40213,1.71061,1.41734,0.0007129,0.0007129,0.0007129
31,3834.04,1.03358,1.01252,1.12025,0.72074,0.58963,0.63482,0.361,1.45386,1.68315,1.44006,0.000703,0.000703,0.000703
32,3916.66,1.00368,1.0187,1.12807,0.68792,0.62825,0.67882,0.39773,1.439,1.53821,1.38637,0.0006931,0.0006931,0.0006931
33,3999.48,1.05632,1.01822,1.16785,0.64971,0.65879,0.67951,0.40719,1.41129,1.55262,1.38446,0.0006832,0.0006832,0.0006832
34,4081.39,1.06058,1.02006,1.1633,0.65299,0.68253,0.67989,0.40039,1.48846,1.60804,1.46216,0.0006733,0.0006733,0.0006733
35,4162.77,1.02892,0.98702,1.13215,0.70015,0.6558,0.67771,0.38292,1.45588,1.67041,1.52297,0.0006634,0.0006634,0.0006634
36,4244.27,1.02157,0.97237,1.16095,0.62407,0.58629,0.61286,0.35282,1.43886,1.57339,1.45351,0.0006535,0.0006535,0.0006535
37,4325.52,0.98022,0.94508,1.10148,0.65459,0.59788,0.62069,0.35917,1.39137,1.62835,1.39759,0.0006436,0.0006436,0.0006436
38,4406.64,0.97479,0.93671,1.11879,0.68552,0.63242,0.65902,0.38561,1.39963,1.61814,1.40749,0.0006337,0.0006337,0.0006337
39,4487.92,0.98003,0.95552,1.13292,0.72434,0.61365,0.67126,0.37515,1.39315,1.52914,1.38331,0.0006238,0.0006238,0.0006238
40,4570.14,0.9792,0.94119,1.10293,0.5945,0.64935,0.61234,0.36222,1.41306,1.52843,1.44804,0.0006139,0.0006139,0.0006139
41,4651.88,0.99053,0.93969,1.12378,0.62935,0.65975,0.65281,0.38051,1.31277,1.62224,1.43055,0.000604,0.000604,0.000604
42,4734.74,1.00774,0.95871,1.13143,0.60431,0.74753,0.66515,0.39419,1.23822,1.49616,1.33811,0.0005941,0.0005941,0.0005941
43,4816.87,0.9968,0.9392,1.11932,0.67342,0.68048,0.66388,0.39394,1.35545,1.45562,1.36655,0.0005842,0.0005842,0.0005842
44,4899.44,0.93589,0.86779,1.08179,0.68388,0.68598,0.69847,0.4291,1.33101,1.46741,1.3305,0.0005743,0.0005743,0.0005743
45,4981.81,0.93465,0.87061,1.08337,0.68622,0.65324,0.68251,0.40264,1.32489,1.63845,1.37178,0.0005644,0.0005644,0.0005644
46,5063.93,0.92038,0.89104,1.08427,0.68501,0.69289,0.69475,0.40327,1.34279,1.66636,1.38397,0.0005545,0.0005545,0.0005545
47,5146.57,0.91462,0.83779,1.08232,0.75041,0.58712,0.68442,0.40978,1.36872,1.57911,1.38948,0.0005446,0.0005446,0.0005446
48,5228.92,0.90467,0.85137,1.07789,0.70897,0.60348,0.65149,0.38617,1.36129,1.59732,1.38656,0.0005347,0.0005347,0.0005347
49,5310.67,0.91738,0.84196,1.07364,0.64231,0.71199,0.66759,0.38777,1.39351,1.62619,1.4136,0.0005248,0.0005248,0.0005248
50,5393.92,0.89952,0.82145,1.07995,0.66727,0.70558,0.67267,0.38668,1.40123,1.72434,1.47283,0.0005149,0.0005149,0.0005149
51,5477.34,0.90666,0.84769,1.0946,0.66435,0.66001,0.63518,0.37268,1.39396,1.71235,1.46817,0.000505,0.000505,0.000505
52,5560.36,0.90066,0.81281,1.07562,0.71311,0.65323,0.66727,0.39446,1.38688,1.54175,1.46746,0.0004951,0.0004951,0.0004951
53,5642.72,0.90258,0.80063,1.05138,0.72076,0.63258,0.66595,0.38944,1.41359,1.52796,1.48016,0.0004852,0.0004852,0.0004852
54,5725.8,0.90557,0.8237,1.06539,0.64954,0.68977,0.66953,0.39178,1.37836,1.54179,1.44763,0.0004753,0.0004753,0.0004753
55,5809.81,0.87393,0.7832,1.04182,0.62803,0.69083,0.66589,0.39127,1.37014,1.48302,1.43351,0.0004654,0.0004654,0.0004654
56,5893.58,0.88163,0.78906,1.06232,0.66337,0.66002,0.65982,0.38865,1.4005,1.44618,1.47483,0.0004555,0.0004555,0.0004555
57,5977.45,0.87826,0.79005,1.08319,0.66239,0.68129,0.67585,0.38882,1.47112,1.50236,1.52706,0.0004456,0.0004456,0.0004456
58,6060.54,0.8523,0.78244,1.05793,0.67345,0.67166,0.67236,0.38511,1.49109,1.57693,1.54337,0.0004357,0.0004357,0.0004357
59,6144.12,0.83544,0.78803,1.05137,0.67539,0.68283,0.70011,0.40875,1.44008,1.53378,1.50304,0.0004258,0.0004258,0.0004258
60,6227.97,0.84461,0.74049,1.03989,0.67916,0.69141,0.7171,0.4085,1.3524,1.43451,1.44051,0.0004159,0.0004159,0.0004159
61,6311.24,0.86412,0.7541,1.05206,0.70332,0.6697,0.69495,0.40516,1.41736,1.35712,1.49626,0.000406,0.000406,0.000406
62,6395.35,0.83282,0.72527,1.01706,0.73792,0.66849,0.70738,0.41649,1.41856,1.33311,1.47351,0.0003961,0.0003961,0.0003961
63,6478.69,0.83638,0.74574,1.04219,0.82043,0.59769,0.70718,0.41862,1.43033,1.53659,1.48715,0.0003862,0.0003862,0.0003862
64,6562.82,0.79669,0.70789,1.01811,0.6866,0.71135,0.71404,0.43093,1.40622,1.4325,1.46577,0.0003763,0.0003763,0.0003763
65,6646.48,0.80379,0.73681,1.04359,0.65902,0.7406,0.71065,0.41587,1.40722,1.49764,1.47879,0.0003664,0.0003664,0.0003664
66,6731.28,0.81846,0.7101,1.02427,0.67226,0.72856,0.70521,0.41387,1.40966,1.46532,1.45905,0.0003565,0.0003565,0.0003565
67,6816.83,0.78561,0.6752,0.99278,0.71833,0.64542,0.67815,0.40738,1.40651,1.3499,1.43496,0.0003466,0.0003466,0.0003466
68,6902.26,0.79128,0.70045,1.01701,0.76629,0.62126,0.67828,0.40033,1.34495,1.39585,1.41194,0.0003367,0.0003367,0.0003367
69,6986.18,0.77903,0.67823,1.00241,0.76012,0.60982,0.65724,0.39229,1.4003,1.35335,1.45615,0.0003268,0.0003268,0.0003268
70,7070.37,0.7627,0.65845,0.99249,0.70802,0.62564,0.6538,0.38942,1.42144,1.38098,1.47518,0.0003169,0.0003169,0.0003169
71,7154.69,0.79033,0.67901,1.01915,0.78137,0.61106,0.67721,0.39525,1.47173,1.44606,1.52,0.000307,0.000307,0.000307
72,7238.92,0.79941,0.70251,1.03497,0.70633,0.63816,0.66827,0.39973,1.46631,1.57246,1.49491,0.0002971,0.0002971,0.0002971
73,7322.7,0.76722,0.65096,0.99855,0.67722,0.61908,0.63702,0.38189,1.47529,1.46639,1.49172,0.0002872,0.0002872,0.0002872
74,7407.16,0.78087,0.65233,0.99669,0.65741,0.66205,0.65554,0.38798,1.44135,1.41544,1.4753,0.0002773,0.0002773,0.0002773
75,7491.93,0.75763,0.66254,1.0055,0.68571,0.66947,0.66722,0.40243,1.46262,1.47818,1.47075,0.0002674,0.0002674,0.0002674
76,7577.08,0.74763,0.64952,0.99039,0.73401,0.64803,0.66887,0.4044,1.46099,1.42147,1.45792,0.0002575,0.0002575,0.0002575
77,7661.02,0.74538,0.64758,0.99437,0.65082,0.66858,0.65491,0.39049,1.48158,1.42633,1.4813,0.0002476,0.0002476,0.0002476
78,7745.38,0.75952,0.65729,1.01951,0.67503,0.67748,0.66474,0.39618,1.46189,1.4139,1.46523,0.0002377,0.0002377,0.0002377
79,7830.2,0.74816,0.64523,0.99137,0.64458,0.70235,0.66268,0.39256,1.41715,1.38607,1.46122,0.0002278,0.0002278,0.0002278
80,7914.6,0.75252,0.6443,1.00635,0.65945,0.66429,0.65082,0.38002,1.38942,1.34956,1.45484,0.0002179,0.0002179,0.0002179
81,7998.98,0.73614,0.62127,0.98533,0.65384,0.69552,0.65388,0.38384,1.42844,1.3569,1.46419,0.000208,0.000208,0.000208
82,8083.5,0.72307,0.60651,0.975,0.65618,0.68823,0.66095,0.39309,1.44127,1.33485,1.48326,0.0001981,0.0001981,0.0001981
83,8167.54,0.73148,0.63316,1.00234,0.64003,0.74014,0.68301,0.40631,1.43051,1.34267,1.47151,0.0001882,0.0001882,0.0001882
84,8252.25,0.72795,0.65088,0.9999,0.65933,0.69178,0.67694,0.40083,1.4209,1.46041,1.47646,0.0001783,0.0001783,0.0001783
85,8335.83,0.70469,0.61415,0.95903,0.65294,0.66191,0.66133,0.39494,1.39463,1.476,1.44686,0.0001684,0.0001684,0.0001684
86,8419.8,0.73499,0.62846,0.99243,0.67535,0.65752,0.65897,0.39152,1.37291,1.47596,1.43239,0.0001585,0.0001585,0.0001585
87,8505.2,0.71518,0.60449,0.96324,0.64335,0.69405,0.66942,0.38981,1.36019,1.41512,1.42045,0.0001486,0.0001486,0.0001486
88,8589.61,0.68552,0.60743,0.97229,0.6956,0.65616,0.67184,0.39693,1.34434,1.36291,1.4217,0.0001387,0.0001387,0.0001387
89,8673.91,0.7153,0.60446,0.96632,0.67437,0.67949,0.67806,0.40261,1.31383,1.34442,1.40291,0.0001288,0.0001288,0.0001288
90,8758.22,0.69445,0.62522,0.99355,0.67987,0.66118,0.66806,0.39869,1.30324,1.34507,1.39518,0.0001189,0.0001189,0.0001189
91,8840.48,0.72483,0.62281,0.98405,0.68845,0.66636,0.68347,0.40511,1.31588,1.3995,1.40714,0.000109,0.000109,0.000109
92,8922.8,0.68954,0.60758,0.95249,0.71338,0.65936,0.69201,0.40793,1.34943,1.45401,1.43911,9.91e-05,9.91e-05,9.91e-05
93,9004.86,0.70294,0.60787,0.97851,0.69369,0.68924,0.69597,0.41326,1.34505,1.39243,1.42266,8.92e-05,8.92e-05,8.92e-05
94,9087.18,0.69821,0.60884,0.97016,0.68394,0.66943,0.67041,0.41228,1.37598,1.36049,1.43723,7.93e-05,7.93e-05,7.93e-05
95,9169.33,0.69283,0.6028,0.9846,0.69735,0.65674,0.67551,0.40763,1.3717,1.31034,1.4285,6.94e-05,6.94e-05,6.94e-05
96,9250.27,0.68106,0.58166,0.94876,0.71507,0.64415,0.66639,0.40232,1.39269,1.30749,1.44953,5.95e-05,5.95e-05,5.95e-05
97,9333.38,0.70559,0.5928,0.97607,0.70375,0.62841,0.6469,0.39389,1.38882,1.30052,1.45326,4.96e-05,4.96e-05,4.96e-05
98,9416.67,0.6666,0.56379,0.95212,0.7126,0.62929,0.64866,0.39092,1.37843,1.30618,1.45307,3.97e-05,3.97e-05,3.97e-05
99,9498.8,0.68347,0.5848,0.96082,0.72897,0.62033,0.6627,0.39239,1.37507,1.311,1.45218,2.98e-05,2.98e-05,2.98e-05
100,9602.11,0.66165,0.56692,0.9368,0.71887,0.62274,0.66447,0.39204,1.37949,1.30376,1.45374,1.99e-05,1.99e-05,1.99e-05
