epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,580.75,0.80032,0.5483,1.00431,0.69138,0.68954,0.67383,0.40053,1.57543,1.06912,1.67882,0.0004258,0.0004258,0.0004258
60,590.504,0.79568,0.54355,1.00406,0.68373,0.67826,0.6713,0.4027,1.59991,1.09237,1.73679,0.0004159,0.0004159,0.0004159
61,600.204,0.79732,0.54727,1.0056,0.65579,0.64092,0.64849,0.38847,1.61046,1.07886,1.76178,0.000406,0.000406,0.000406
62,610.544,0.78181,0.53424,1.00332,0.70043,0.67335,0.65957,0.38726,1.61237,1.17168,1.73651,0.0003961,0.0003961,0.0003961
63,620.223,0.78574,0.54288,1.00315,0.69319,0.6995,0.68437,0.40961,1.56209,1.0566,1.69383,0.0003862,0.0003862,0.0003862
64,629.921,0.77328,0.53109,0.99987,0.7123,0.68394,0.70339,0.41178,1.57342,1.01642,1.67364,0.0003763,0.0003763,0.0003763
65,639.764,0.80078,0.53315,1.00792,0.72182,0.70723,0.68845,0.41317,1.58522,0.96839,1.72599,0.0003664,0.0003664,0.0003664
66,649.581,0.7725,0.52148,0.98803,0.69722,0.70561,0.68166,0.40398,1.54975,1.0765,1.69967,0.0003565,0.0003565,0.0003565
67,659.654,0.77897,0.51551,0.98439,0.72008,0.69758,0.69409,0.41311,1.53928,1.08679,1.65923,0.0003466,0.0003466,0.0003466
68,671.463,0.75728,0.50718,0.98482,0.71956,0.69419,0.69354,0.40814,1.57064,1.02339,1.72055,0.0003367,0.0003367,0.0003367
69,683.502,0.74728,0.50504,0.98939,0.69175,0.70924,0.69118,0.40322,1.5817,1.05752,1.74052,0.0003268,0.0003268,0.0003268
70,698.646,0.75178,0.49855,0.97833,0.72891,0.70446,0.69443,0.40496,1.5988,1.02078,1.75447,0.0003169,0.0003169,0.0003169
71,710.114,0.75886,0.49944,0.98188,0.70758,0.68909,0.68418,0.40099,1.61804,1.10446,1.76203,0.000307,0.000307,0.000307
72,720.323,0.74672,0.48886,0.98504,0.70233,0.68553,0.67765,0.40963,1.56026,1.08287,1.716,0.0002971,0.0002971,0.0002971
73,730.181,0.74473,0.49561,0.97953,0.71668,0.68862,0.68365,0.4036,1.54795,1.05398,1.70723,0.0002872,0.0002872,0.0002872
74,741.072,0.74658,0.50728,0.9807,0.69342,0.70311,0.68236,0.40513,1.56592,1.01862,1.74163,0.0002773,0.0002773,0.0002773
75,752.117,0.74587,0.49406,0.96917,0.69671,0.70171,0.68262,0.40248,1.58219,1.01621,1.76472,0.0002674,0.0002674,0.0002674
76,762.894,0.72968,0.48604,0.96294,0.72137,0.66607,0.67769,0.39737,1.59647,1.03945,1.72641,0.0002575,0.0002575,0.0002575
77,773.424,0.73963,0.48789,0.98284,0.71755,0.70348,0.69023,0.41329,1.5532,1.04612,1.69684,0.0002476,0.0002476,0.0002476
78,783.83,0.72612,0.4819,0.97105,0.72638,0.67451,0.69077,0.40824,1.54649,1.07639,1.69568,0.0002377,0.0002377,0.0002377
79,794.289,0.72232,0.47952,0.97261,0.72757,0.68518,0.69134,0.41029,1.55874,1.02176,1.72811,0.0002278,0.0002278,0.0002278
80,804.73,0.71008,0.47132,0.9642,0.7355,0.66182,0.67824,0.40526,1.58779,1.03927,1.74537,0.0002179,0.0002179,0.0002179
81,814.926,0.70038,0.46019,0.95222,0.70043,0.70724,0.68287,0.39965,1.60464,1.07011,1.79692,0.000208,0.000208,0.000208
82,824.905,0.71764,0.47094,0.96065,0.70369,0.68306,0.67373,0.39833,1.58873,1.01927,1.78481,0.0001981,0.0001981,0.0001981
83,835.924,0.71462,0.46531,0.96129,0.74971,0.66131,0.68387,0.40285,1.59234,1.02755,1.7744,0.0001882,0.0001882,0.0001882
84,846.769,0.71559,0.47356,0.96575,0.71948,0.69888,0.69568,0.41092,1.59581,1.01466,1.7308,0.0001783,0.0001783,0.0001783
85,859.328,0.70016,0.46587,0.95576,0.70873,0.69796,0.69743,0.4064,1.59193,1.04562,1.72822,0.0001684,0.0001684,0.0001684
86,873.296,0.69898,0.45594,0.95746,0.7042,0.68078,0.678,0.40743,1.59386,1.07302,1.74439,0.0001585,0.0001585,0.0001585
87,886.13,0.69914,0.46072,0.96164,0.71352,0.67408,0.68176,0.41107,1.56175,1.06392,1.73058,0.0001486,0.0001486,0.0001486
88,896.599,0.68806,0.44881,0.94743,0.71135,0.69196,0.69055,0.40862,1.56904,1.06342,1.71925,0.0001387,0.0001387,0.0001387
89,906.979,0.68207,0.44872,0.95202,0.69924,0.70977,0.69235,0.40856,1.57717,1.05438,1.72402,0.0001288,0.0001288,0.0001288
90,917.207,0.67907,0.44776,0.95362,0.73482,0.69865,0.69815,0.41636,1.568,1.05867,1.74086,0.0001189,0.0001189,0.0001189
91,983.962,0.68178,0.41722,0.93774,0.72747,0.70361,0.70065,0.41369,1.57089,1.06516,1.7309,0.000109,0.000109,0.000109
92,993.47,0.67817,0.41847,0.94483,0.7111,0.70024,0.69565,0.40861,1.57476,1.05816,1.74875,9.91e-05,9.91e-05,9.91e-05
93,1002.7,0.67013,0.40755,0.93562,0.73135,0.68187,0.68993,0.40717,1.57764,1.06985,1.75569,8.92e-05,8.92e-05,8.92e-05
94,1012.17,0.65975,0.40153,0.92648,0.71854,0.70658,0.69591,0.40938,1.57764,1.05815,1.76816,7.93e-05,7.93e-05,7.93e-05
95,1021.74,0.6551,0.4007,0.92775,0.72019,0.69127,0.69181,0.4078,1.56261,1.05728,1.7582,6.94e-05,6.94e-05,6.94e-05
96,1030.94,0.6549,0.39758,0.93244,0.71339,0.71495,0.70168,0.41177,1.56645,1.05661,1.76041,5.95e-05,5.95e-05,5.95e-05
97,1040.54,0.65901,0.40009,0.93255,0.71789,0.71093,0.6985,0.40784,1.57522,1.07791,1.7571,4.96e-05,4.96e-05,4.96e-05
98,1050.38,0.65066,0.39321,0.92273,0.71679,0.71242,0.69736,0.41168,1.56831,1.06606,1.7503,3.97e-05,3.97e-05,3.97e-05
99,1060.2,0.64369,0.38978,0.91969,0.7172,0.71227,0.69474,0.41234,1.57877,1.06858,1.78043,2.98e-05,2.98e-05,2.98e-05
100,1070.97,0.64053,0.39265,0.91995,0.7249,0.7193,0.69987,0.41302,1.57757,1.06723,1.77179,1.99e-05,1.99e-05,1.99e-05
