epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2937.31,0.78258,0.49306,0.9803,0.94541,0.88708,0.90771,0.69327,0.82284,0.41908,1.01235,8.6932e-05,8.6932e-05,8.6932e-05
35,3022.36,0.77208,0.48637,0.97444,0.9255,0.92809,0.96248,0.74272,0.81771,0.42545,1.00581,8.6536e-05,8.6536e-05,8.6536e-05
36,3104,0.76983,0.48236,0.9733,0.9425,0.91583,0.95705,0.74601,0.81245,0.41395,1.01302,8.614e-05,8.614e-05,8.614e-05
37,3187.33,0.76377,0.4781,0.97161,0.93397,0.94708,0.9651,0.74296,0.79499,0.41322,0.99227,8.5744e-05,8.5744e-05,8.5744e-05
38,3268.52,0.75646,0.47754,0.96885,0.95372,0.92743,0.96448,0.74174,0.80339,0.40526,1.00013,8.5348e-05,8.5348e-05,8.5348e-05
39,3359.33,0.75787,0.4724,0.96561,0.92058,0.92618,0.95425,0.75155,0.79412,0.4173,0.98767,8.4952e-05,8.4952e-05,8.4952e-05
40,3444.15,0.75685,0.47558,0.96784,0.94484,0.92262,0.95767,0.74844,0.80175,0.41076,1.00029,8.4556e-05,8.4556e-05,8.4556e-05
41,3525.94,0.75124,0.46917,0.96524,0.95742,0.90852,0.96095,0.74928,0.79817,0.4159,0.98803,8.416e-05,8.416e-05,8.416e-05
42,3609.91,0.75577,0.4718,0.97061,0.94302,0.91755,0.95889,0.74901,0.7887,0.40737,0.98771,8.3764e-05,8.3764e-05,8.3764e-05
43,3692.99,0.74254,0.46552,0.96248,0.94855,0.92417,0.96114,0.75239,0.78275,0.40444,0.98008,8.3368e-05,8.3368e-05,8.3368e-05
44,3772.82,0.7459,0.46141,0.96097,0.92628,0.92656,0.95891,0.75538,0.78824,0.41122,0.99039,8.2972e-05,8.2972e-05,8.2972e-05
45,3858.25,0.73762,0.45628,0.96021,0.93568,0.93281,0.95624,0.74516,0.81097,0.40827,1.00192,8.2576e-05,8.2576e-05,8.2576e-05
46,3942.66,0.74374,0.46101,0.96294,0.93682,0.91711,0.95745,0.75513,0.79656,0.40946,0.99079,8.218e-05,8.218e-05,8.218e-05
47,4027.05,0.73077,0.45451,0.95912,0.94871,0.9251,0.96531,0.75946,0.78432,0.39301,0.98951,8.1784e-05,8.1784e-05,8.1784e-05
48,4111.41,0.72523,0.44787,0.95763,0.93852,0.9402,0.96168,0.75401,0.78129,0.39068,0.98455,8.1388e-05,8.1388e-05,8.1388e-05
49,4191.98,0.72663,0.44665,0.95281,0.9421,0.94047,0.9676,0.76366,0.76959,0.38936,0.9718,8.0992e-05,8.0992e-05,8.0992e-05
50,4279.31,0.71999,0.44684,0.9547,0.93894,0.93617,0.96395,0.75999,0.77745,0.39619,0.98429,8.0596e-05,8.0596e-05,8.0596e-05
51,4368.11,0.71616,0.43966,0.94996,0.95448,0.93163,0.97006,0.76141,0.77198,0.38242,0.98528,8.02e-05,8.02e-05,8.02e-05
52,4451.76,0.71049,0.43682,0.95023,0.94551,0.94077,0.96572,0.74761,0.80027,0.3947,1.00354,7.9804e-05,7.9804e-05,7.9804e-05
53,4536.72,0.71629,0.43832,0.95163,0.95958,0.9377,0.97134,0.75553,0.77094,0.39337,0.98002,7.9408e-05,7.9408e-05,7.9408e-05
54,4620.06,0.70924,0.43554,0.94977,0.94444,0.95141,0.96909,0.75968,0.77312,0.38404,0.99195,7.9012e-05,7.9012e-05,7.9012e-05
55,4702.96,0.7112,0.4333,0.94733,0.93968,0.93687,0.97009,0.76079,0.77065,0.38907,0.98776,7.8616e-05,7.8616e-05,7.8616e-05
56,4786.31,0.70391,0.4308,0.94605,0.93435,0.95014,0.96478,0.75336,0.7773,0.39835,0.98399,7.822e-05,7.822e-05,7.822e-05
57,4866.49,0.70477,0.43117,0.94684,0.95212,0.94843,0.97237,0.75647,0.77376,0.38272,0.98526,7.7824e-05,7.7824e-05,7.7824e-05
58,4949.07,0.69562,0.42327,0.94353,0.94507,0.95508,0.97274,0.76613,0.76052,0.3748,0.98025,7.7428e-05,7.7428e-05,7.7428e-05
59,5030.92,0.69886,0.42746,0.94246,0.94074,0.95334,0.97043,0.75757,0.78032,0.37972,0.99028,7.7032e-05,7.7032e-05,7.7032e-05
60,5114.18,0.69812,0.42487,0.94415,0.95076,0.95041,0.96693,0.75232,0.78684,0.37449,0.99925,7.6636e-05,7.6636e-05,7.6636e-05
61,5195.35,0.69299,0.4222,0.94152,0.9389,0.95465,0.97075,0.75674,0.79194,0.38857,1.00059,7.624e-05,7.624e-05,7.624e-05
62,5273.37,0.69202,0.42062,0.94169,0.95336,0.94428,0.96827,0.76329,0.76318,0.38061,0.98143,7.5844e-05,7.5844e-05,7.5844e-05
63,5351.41,0.68209,0.41585,0.93734,0.94563,0.94295,0.96565,0.76473,0.77111,0.38271,0.99299,7.5448e-05,7.5448e-05,7.5448e-05
64,5432.74,0.69059,0.42545,0.94462,0.95285,0.93717,0.96591,0.76149,0.7676,0.37177,0.99182,7.5052e-05,7.5052e-05,7.5052e-05
65,5517.43,0.68197,0.41549,0.93546,0.94873,0.95141,0.96722,0.77106,0.74555,0.36453,0.9665,7.4656e-05,7.4656e-05,7.4656e-05
66,5596.38,0.67681,0.41358,0.9381,0.94926,0.94044,0.96963,0.76291,0.7606,0.37024,0.97683,7.426e-05,7.426e-05,7.426e-05
67,5671.62,0.6825,0.41366,0.93864,0.95887,0.94187,0.96962,0.76821,0.75511,0.36854,0.97752,7.3864e-05,7.3864e-05,7.3864e-05
68,5751.6,0.67592,0.41226,0.93473,0.9399,0.95492,0.97415,0.77152,0.74125,0.36168,0.96408,7.3468e-05,7.3468e-05,7.3468e-05
69,5830.46,0.67752,0.4117,0.93345,0.96261,0.94003,0.97223,0.77528,0.74762,0.35479,0.97452,7.3072e-05,7.3072e-05,7.3072e-05
70,5914.73,0.67604,0.40951,0.93636,0.96939,0.9293,0.96863,0.76877,0.75983,0.36519,0.98408,7.2676e-05,7.2676e-05,7.2676e-05
71,5995.86,0.6737,0.40876,0.93381,0.94781,0.94763,0.96584,0.77282,0.74559,0.36205,0.97712,7.228e-05,7.228e-05,7.228e-05
72,6077.63,0.66651,0.4074,0.93152,0.96197,0.94243,0.96854,0.77079,0.74955,0.36051,0.98309,7.1884e-05,7.1884e-05,7.1884e-05
73,6157.88,0.66326,0.40343,0.9304,0.96406,0.95107,0.97469,0.78446,0.72697,0.35679,0.95524,7.1488e-05,7.1488e-05,7.1488e-05
74,6234.61,0.66131,0.40322,0.93037,0.95547,0.94997,0.97446,0.78007,0.72703,0.3539,0.95689,7.1092e-05,7.1092e-05,7.1092e-05
75,6314.43,0.65813,0.39936,0.92719,0.95362,0.94223,0.96436,0.77347,0.73348,0.36042,0.9663,7.0696e-05,7.0696e-05,7.0696e-05
76,6395.98,0.65865,0.39533,0.92282,0.94285,0.95096,0.9693,0.77618,0.72975,0.36184,0.96385,7.03e-05,7.03e-05,7.03e-05
77,6474.47,0.65263,0.39564,0.92544,0.94318,0.94538,0.96721,0.77104,0.7476,0.35909,0.97587,6.9904e-05,6.9904e-05,6.9904e-05
78,6553.14,0.65274,0.39469,0.92523,0.95249,0.9549,0.97061,0.77248,0.74534,0.35927,0.9714,6.9508e-05,6.9508e-05,6.9508e-05
79,6634.07,0.65827,0.397,0.92748,0.95588,0.95247,0.97158,0.77438,0.74085,0.35444,0.97718,6.9112e-05,6.9112e-05,6.9112e-05
80,6709.66,0.65007,0.39048,0.92197,0.94846,0.95587,0.96797,0.77067,0.74692,0.35593,0.97708,6.8716e-05,6.8716e-05,6.8716e-05
81,6791.31,0.64121,0.39141,0.92241,0.94772,0.95245,0.96963,0.77792,0.73272,0.3555,0.96479,6.832e-05,6.832e-05,6.832e-05
82,6869.31,0.6498,0.39282,0.92376,0.94667,0.95145,0.96723,0.77313,0.73082,0.35678,0.9695,6.7924e-05,6.7924e-05,6.7924e-05
83,6947.51,0.64744,0.39327,0.92442,0.95323,0.95178,0.9719,0.77557,0.73417,0.35732,0.97078,6.7528e-05,6.7528e-05,6.7528e-05
84,7026.8,0.64531,0.39017,0.91832,0.95074,0.95347,0.97114,0.77474,0.73317,0.35236,0.97026,6.7132e-05,6.7132e-05,6.7132e-05
85,7105.77,0.64214,0.38626,0.92039,0.94722,0.95576,0.97054,0.77745,0.73452,0.34786,0.97017,6.6736e-05,6.6736e-05,6.6736e-05
86,7190.85,0.63433,0.38763,0.92045,0.95622,0.93451,0.96939,0.7766,0.73372,0.35052,0.97104,6.634e-05,6.634e-05,6.634e-05
87,7271.56,0.63237,0.37882,0.91561,0.94328,0.95918,0.97122,0.77778,0.73462,0.35213,0.97217,6.5944e-05,6.5944e-05,6.5944e-05
88,7348.6,0.63262,0.3822,0.91769,0.95192,0.95164,0.97038,0.77897,0.73323,0.34717,0.96781,6.5548e-05,6.5548e-05,6.5548e-05
89,7429.43,0.63489,0.38464,0.91921,0.95959,0.94131,0.9704,0.77853,0.72715,0.34735,0.95556,6.5152e-05,6.5152e-05,6.5152e-05
90,7508.32,0.62795,0.38422,0.91836,0.96041,0.9452,0.97156,0.77843,0.72528,0.34927,0.95555,6.4756e-05,6.4756e-05,6.4756e-05
91,7588.66,0.62229,0.37538,0.91477,0.95192,0.95742,0.97315,0.77711,0.73516,0.35101,0.96155,6.436e-05,6.436e-05,6.436e-05
92,7682.4,0.62705,0.37769,0.91351,0.9479,0.94813,0.96706,0.77053,0.73831,0.34956,0.97701,6.3964e-05,6.3964e-05,6.3964e-05
93,7770.09,0.62182,0.37551,0.91332,0.95902,0.9559,0.9695,0.77867,0.73028,0.34064,0.97263,6.3568e-05,6.3568e-05,6.3568e-05
94,7857.49,0.6205,0.37555,0.91216,0.9444,0.95229,0.96685,0.77831,0.72722,0.34837,0.96522,6.3172e-05,6.3172e-05,6.3172e-05
95,7937.2,0.6231,0.37843,0.91532,0.9662,0.94444,0.97033,0.77534,0.73289,0.34482,0.96755,6.2776e-05,6.2776e-05,6.2776e-05
96,8016.63,0.62134,0.37192,0.91186,0.95262,0.95631,0.97216,0.77902,0.71412,0.34473,0.95662,6.238e-05,6.238e-05,6.238e-05
97,8094.03,0.62167,0.37583,0.91354,0.94385,0.95713,0.9678,0.77803,0.73233,0.35004,0.96483,6.1984e-05,6.1984e-05,6.1984e-05
98,8171.7,0.61235,0.36886,0.90802,0.94659,0.9608,0.97068,0.77927,0.72748,0.33691,0.9685,6.1588e-05,6.1588e-05,6.1588e-05
