epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,4715.77,1.01686,0.64265,1.14169,0.87785,0.88665,0.90185,0.69444,1.00592,0.57791,1.20173,0.00765066,0.00765066,0.00765066
45,4823.94,1.02098,0.64928,1.14846,0.85924,0.89936,0.90272,0.69841,0.99127,0.57846,1.17897,0.00760253,0.00760253,0.00760253
46,4926.07,1.00433,0.64241,1.13694,0.90296,0.89049,0.91935,0.69825,1.00124,0.56387,1.1887,0.00755441,0.00755441,0.00755441
47,5027.74,0.99937,0.61712,1.12955,0.90038,0.87806,0.91374,0.69501,0.97743,0.57485,1.17932,0.00750629,0.00750629,0.00750629
48,5133.22,0.99189,0.62455,1.13284,0.90316,0.89751,0.9134,0.70382,0.98337,0.54484,1.18675,0.00745816,0.00745816,0.00745816
49,5233.69,0.99808,0.63173,1.12899,0.87568,0.90491,0.9076,0.68871,1.01498,0.5668,1.21795,0.00741004,0.00741004,0.00741004
50,5330.62,0.98102,0.61568,1.11969,0.88579,0.90846,0.91847,0.71311,0.97113,0.55329,1.1795,0.00736191,0.00736191,0.00736191
51,5434.86,0.97326,0.60029,1.1145,0.88344,0.91907,0.9243,0.71472,0.96789,0.52771,1.17933,0.00731379,0.00731379,0.00731379
52,5535.13,0.97239,0.60307,1.12032,0.88209,0.91624,0.92277,0.71686,0.954,0.53486,1.16451,0.00726567,0.00726567,0.00726567
53,5632.15,0.96949,0.591,1.11068,0.91646,0.88641,0.92174,0.71415,0.96893,0.53088,1.16561,0.00721754,0.00721754,0.00721754
54,5740.67,0.96185,0.59194,1.10571,0.91925,0.89833,0.93013,0.72174,0.9637,0.50964,1.1677,0.00716942,0.00716942,0.00716942
55,5862.76,0.96446,0.59771,1.11032,0.89713,0.90667,0.91823,0.71376,0.94569,0.51726,1.15608,0.00712129,0.00712129,0.00712129
56,5976.43,0.94853,0.58103,1.10524,0.90198,0.92714,0.93621,0.72515,0.95205,0.50704,1.16246,0.00707317,0.00707317,0.00707317
57,6100.27,0.9555,0.58654,1.10414,0.9079,0.91391,0.93375,0.73261,0.93477,0.51216,1.14342,0.00702504,0.00702504,0.00702504
58,6213.18,0.93905,0.57571,1.09656,0.9109,0.91171,0.93835,0.73352,0.92916,0.5127,1.142,0.00697692,0.00697692,0.00697692
59,6329.92,0.94107,0.57437,1.09224,0.898,0.91633,0.93388,0.73534,0.90467,0.50373,1.12575,0.0069288,0.0069288,0.0069288
60,6446.34,0.93002,0.57123,1.09491,0.93758,0.91159,0.94637,0.74956,0.91379,0.48739,1.12606,0.00688067,0.00688067,0.00688067
61,6547.58,0.92615,0.563,1.08699,0.93082,0.90044,0.94016,0.73138,0.94382,0.49869,1.15591,0.00683255,0.00683255,0.00683255
62,6651.6,0.92489,0.56348,1.08516,0.89983,0.93844,0.94215,0.74779,0.90207,0.49079,1.11509,0.00678442,0.00678442,0.00678442
63,6753.32,0.90983,0.55045,1.07755,0.91109,0.93213,0.94714,0.74771,0.89865,0.46843,1.11945,0.0067363,0.0067363,0.0067363
64,6857.34,0.90756,0.55209,1.07664,0.92987,0.91284,0.94156,0.74531,0.91916,0.49184,1.12771,0.00668818,0.00668818,0.00668818
65,6964.44,0.90857,0.54396,1.07453,0.90966,0.92769,0.93622,0.74368,0.92079,0.48421,1.13248,0.00664005,0.00664005,0.00664005
66,7065.22,0.90861,0.55033,1.07801,0.92889,0.92759,0.9366,0.7438,0.91085,0.48893,1.12606,0.00659193,0.00659193,0.00659193
67,7166.22,0.90861,0.54836,1.07551,0.94203,0.91906,0.95062,0.74802,0.91515,0.48566,1.12171,0.0065438,0.0065438,0.0065438
68,7275.19,0.89471,0.53291,1.06424,0.94784,0.91206,0.94882,0.74322,0.91573,0.47053,1.12533,0.00649568,0.00649568,0.00649568
69,7376.72,0.89267,0.54193,1.06616,0.937,0.91635,0.94517,0.75264,0.9016,0.46388,1.13331,0.00644755,0.00644755,0.00644755
70,7478.8,0.88748,0.53368,1.06766,0.92892,0.9564,0.95607,0.76868,0.86594,0.45552,1.09111,0.00639943,0.00639943,0.00639943
71,7587.63,0.88085,0.52881,1.05986,0.9146,0.92219,0.94257,0.75878,0.87299,0.4638,1.09524,0.00635131,0.00635131,0.00635131
72,7687.55,0.8796,0.52452,1.06432,0.93283,0.93766,0.95342,0.76866,0.88067,0.44521,1.10169,0.00630318,0.00630318,0.00630318
73,7789.89,0.88212,0.52575,1.064,0.93806,0.9326,0.957,0.76808,0.85757,0.44782,1.09448,0.00625506,0.00625506,0.00625506
74,7897.25,0.88192,0.52622,1.06174,0.92512,0.9552,0.96047,0.76976,0.86806,0.4303,1.09566,0.00620693,0.00620693,0.00620693
75,7998.04,0.86923,0.52072,1.05559,0.93073,0.94702,0.95452,0.77166,0.86202,0.4344,1.09627,0.00615881,0.00615881,0.00615881
76,8101.35,0.86777,0.51803,1.05221,0.91896,0.95594,0.95389,0.76763,0.87037,0.44796,1.09342,0.00611068,0.00611068,0.00611068
77,8212.09,0.85047,0.50506,1.04222,0.92466,0.95252,0.95507,0.76956,0.85954,0.44829,1.09895,0.00606256,0.00606256,0.00606256
78,8316.47,0.85643,0.51295,1.04385,0.93086,0.96333,0.96455,0.77555,0.84128,0.43547,1.07629,0.00601444,0.00601444,0.00601444
79,8420.89,0.85063,0.50454,1.04374,0.92775,0.94297,0.9489,0.77497,0.82008,0.42624,1.0595,0.00596631,0.00596631,0.00596631
80,8525.13,0.84178,0.50193,1.03867,0.92845,0.94548,0.95704,0.77414,0.85873,0.42904,1.09132,0.00591819,0.00591819,0.00591819
81,8629.27,0.8391,0.50229,1.03874,0.91914,0.95598,0.95422,0.7731,0.86331,0.44387,1.09228,0.00587006,0.00587006,0.00587006
82,8735.55,0.84999,0.50942,1.0425,0.93048,0.95507,0.96053,0.77726,0.84404,0.43637,1.07743,0.00582194,0.00582194,0.00582194
83,8838.55,0.83849,0.49485,1.03713,0.93934,0.9367,0.96069,0.78423,0.82345,0.41885,1.0638,0.00577382,0.00577382,0.00577382
84,8939.69,0.8337,0.49789,1.03628,0.93478,0.93373,0.95717,0.78869,0.82079,0.41888,1.0572,0.00572569,0.00572569,0.00572569
85,9040.45,0.83584,0.49596,1.03469,0.92175,0.95352,0.95778,0.78692,0.81762,0.42116,1.06144,0.00567757,0.00567757,0.00567757
86,9141.78,0.82812,0.48742,1.03281,0.94104,0.9392,0.95772,0.78989,0.81425,0.40254,1.05446,0.00562944,0.00562944,0.00562944
87,9241.05,0.82151,0.48323,1.02867,0.93152,0.9496,0.95869,0.79197,0.79757,0.40832,1.04954,0.00558132,0.00558132,0.00558132
88,9340.89,0.81834,0.48373,1.02707,0.95314,0.954,0.96536,0.79501,0.81134,0.3999,1.04833,0.00553319,0.00553319,0.00553319
89,9449.01,0.81771,0.47997,1.02888,0.93598,0.96143,0.9668,0.79828,0.80571,0.4097,1.05656,0.00548507,0.00548507,0.00548507
90,9547.76,0.80471,0.47223,1.02059,0.93858,0.9577,0.96213,0.79346,0.8105,0.40635,1.05551,0.00543695,0.00543695,0.00543695
91,9650.88,0.8095,0.47407,1.02164,0.94057,0.96633,0.96911,0.79576,0.79862,0.38915,1.05203,0.00538882,0.00538882,0.00538882
92,9756.93,0.80862,0.47544,1.02063,0.94843,0.95634,0.96988,0.80415,0.78865,0.386,1.03644,0.0053407,0.0053407,0.0053407
93,9859.86,0.79716,0.47212,1.01414,0.95521,0.94566,0.96827,0.8022,0.79374,0.39157,1.04255,0.00529257,0.00529257,0.00529257
94,9961.38,0.79545,0.46458,1.01381,0.94085,0.9623,0.96786,0.80413,0.79236,0.38727,1.04695,0.00524445,0.00524445,0.00524445
95,10065.7,0.79172,0.46529,1.01629,0.94359,0.96402,0.96719,0.79869,0.79595,0.38986,1.04347,0.00519632,0.00519632,0.00519632
96,10164.7,0.78753,0.46335,1.01157,0.93013,0.96906,0.96543,0.79898,0.80235,0.40125,1.03945,0.0051482,0.0051482,0.0051482
97,10262.4,0.78926,0.46105,1.00837,0.94703,0.95144,0.96655,0.80257,0.7912,0.40367,1.03416,0.00510008,0.00510008,0.00510008
98,10362.3,0.78003,0.45466,1.00763,0.95069,0.94888,0.96767,0.80332,0.7967,0.39403,1.04225,0.00505195,0.00505195,0.00505195
99,10465.5,0.78307,0.45991,1.00987,0.95131,0.96264,0.96759,0.80344,0.78379,0.38123,1.0376,0.00500383,0.00500383,0.00500383
100,10561.9,0.78357,0.45424,1.00721,0.95104,0.97553,0.97459,0.80981,0.77595,0.38462,1.02708,0.0049557,0.0049557,0.0049557
101,10669.7,0.76538,0.44963,1.00381,0.94417,0.96511,0.96836,0.80856,0.76955,0.37698,1.02157,0.00490758,0.00490758,0.00490758
102,10779.7,0.77248,0.44539,1.00469,0.9353,0.97198,0.97043,0.80703,0.76701,0.37731,1.02829,0.00485946,0.00485946,0.00485946
103,10888.4,0.76531,0.44593,1.00204,0.95539,0.96486,0.97207,0.81413,0.75292,0.37304,1.01843,0.00481133,0.00481133,0.00481133
104,11002.4,0.77112,0.45157,1.00305,0.94661,0.96923,0.97103,0.81217,0.766,0.37709,1.02933,0.00476321,0.00476321,0.00476321
105,11108.3,0.76224,0.44281,0.99911,0.9457,0.97553,0.97318,0.81084,0.75563,0.37818,1.02333,0.00471508,0.00471508,0.00471508
106,11208.1,0.75297,0.43817,0.99746,0.94785,0.97115,0.97232,0.8091,0.7644,0.36528,1.02305,0.00466696,0.00466696,0.00466696
107,11312.1,0.75854,0.44063,0.99621,0.94267,0.96434,0.96977,0.80821,0.76678,0.37094,1.02545,0.00461883,0.00461883,0.00461883
108,11406.9,0.7586,0.44143,1.00094,0.94002,0.96997,0.97123,0.80955,0.75767,0.37168,1.01817,0.00457071,0.00457071,0.00457071
109,11502,0.75376,0.44075,0.99429,0.94582,0.96496,0.97479,0.8166,0.74467,0.36466,1.0146,0.00452259,0.00452259,0.00452259
110,11605.7,0.75229,0.43742,0.99106,0.95275,0.97525,0.97623,0.81624,0.75263,0.36957,1.01614,0.00447446,0.00447446,0.00447446
111,11703,0.75317,0.44004,0.99412,0.95642,0.97005,0.97544,0.81933,0.73935,0.35934,1.00748,0.00442634,0.00442634,0.00442634
112,11804.6,0.74749,0.44101,0.99289,0.95071,0.9671,0.97027,0.81781,0.74247,0.36605,1.00988,0.00437821,0.00437821,0.00437821
113,11903.4,0.73912,0.42957,0.98583,0.94841,0.97039,0.97194,0.82002,0.74515,0.36441,1.01769,0.00433009,0.00433009,0.00433009
114,11999.8,0.72967,0.42605,0.98625,0.94903,0.96731,0.96936,0.81682,0.73948,0.36675,1.01595,0.00428196,0.00428196,0.00428196
115,12095.8,0.73431,0.42867,0.98382,0.94646,0.97738,0.97597,0.81784,0.74004,0.35115,1.01643,0.00423384,0.00423384,0.00423384
116,12195.1,0.73246,0.42567,0.98728,0.94935,0.98074,0.97708,0.82195,0.73549,0.35299,1.01346,0.00418572,0.00418572,0.00418572
117,12291.7,0.73183,0.42488,0.98594,0.93796,0.97594,0.97198,0.81737,0.73848,0.35817,1.01695,0.00413759,0.00413759,0.00413759
118,12389.2,0.72241,0.41819,0.97944,0.93761,0.97422,0.97265,0.81923,0.73499,0.35216,1.01096,0.00408947,0.00408947,0.00408947
119,12487.4,0.72291,0.41918,0.97883,0.94585,0.97545,0.97479,0.82004,0.73766,0.35244,1.01418,0.00404134,0.00404134,0.00404134
120,12581.9,0.7179,0.41633,0.97901,0.94852,0.97509,0.97571,0.82183,0.73315,0.34891,1.00805,0.00399322,0.00399322,0.00399322
121,12679.9,0.71029,0.41223,0.97545,0.94812,0.97734,0.97534,0.82213,0.73467,0.35533,1.01652,0.0039451,0.0039451,0.0039451
122,12779.4,0.71083,0.41581,0.97755,0.95402,0.97548,0.97686,0.82699,0.73111,0.34787,1.00689,0.00389697,0.00389697,0.00389697
123,12873.9,0.71454,0.41701,0.97645,0.96275,0.97393,0.97822,0.82327,0.73346,0.34098,1.00964,0.00384885,0.00384885,0.00384885
124,12969.1,0.71789,0.41344,0.98014,0.95418,0.98041,0.97965,0.82567,0.72122,0.33841,1.00891,0.00380072,0.00380072,0.00380072
125,13069.3,0.70759,0.41139,0.97262,0.94549,0.97856,0.97849,0.82649,0.71928,0.33975,1.00489,0.0037526,0.0037526,0.0037526
126,13164.1,0.70216,0.40689,0.97447,0.95281,0.97549,0.97668,0.82829,0.72183,0.33934,1.00526,0.00370447,0.00370447,0.00370447
127,13258.9,0.70506,0.40844,0.97143,0.95522,0.97854,0.9779,0.82883,0.71153,0.33057,0.99799,0.00365635,0.00365635,0.00365635
128,13357.8,0.70112,0.40864,0.9735,0.95866,0.9786,0.97879,0.83099,0.71079,0.33212,0.99917,0.00360823,0.00360823,0.00360823
129,13452.7,0.69645,0.39991,0.96833,0.95505,0.97745,0.97841,0.82915,0.72426,0.33293,0.99908,0.0035601,0.0035601,0.0035601
130,13547.5,0.69219,0.4,0.96622,0.95749,0.97895,0.98013,0.82917,0.71795,0.33144,0.99531,0.00351198,0.00351198,0.00351198
131,13644.5,0.69277,0.4008,0.96873,0.96863,0.96925,0.97842,0.82971,0.71032,0.32969,0.99289,0.00346385,0.00346385,0.00346385
132,13739.7,0.69557,0.40054,0.97,0.96246,0.97819,0.97946,0.83101,0.69875,0.32348,0.99124,0.00341573,0.00341573,0.00341573
133,13834.3,0.68703,0.3981,0.96493,0.9686,0.97525,0.97757,0.83268,0.70181,0.3249,0.99376,0.0033676,0.0033676,0.0033676
134,13932.4,0.68619,0.39855,0.9689,0.96372,0.97518,0.97877,0.83175,0.69216,0.32475,0.98822,0.00331948,0.00331948,0.00331948
135,14028,0.67807,0.39418,0.95949,0.96131,0.97808,0.97912,0.82942,0.70201,0.3275,0.98909,0.00327136,0.00327136,0.00327136
136,14124,0.68434,0.39761,0.96489,0.9652,0.97125,0.97885,0.83162,0.69999,0.32738,0.99187,0.00322323,0.00322323,0.00322323
137,14221,0.67906,0.39338,0.96143,0.96119,0.98074,0.97989,0.83153,0.7069,0.32766,0.99747,0.00317511,0.00317511,0.00317511
138,14315.5,0.67215,0.38642,0.9545,0.95701,0.98224,0.98024,0.83374,0.70241,0.32349,0.99601,0.00312698,0.00312698,0.00312698
139,14410.1,0.67509,0.38902,0.95533,0.96127,0.98218,0.98139,0.83234,0.70464,0.32197,0.99793,0.00307886,0.00307886,0.00307886
140,14506.8,0.66614,0.38948,0.95675,0.96437,0.97564,0.97937,0.83438,0.70327,0.31926,0.99955,0.00303074,0.00303074,0.00303074
141,14601,0.66296,0.38491,0.95872,0.96521,0.97807,0.97969,0.8346,0.699,0.32123,0.99398,0.00298261,0.00298261,0.00298261
142,14695.4,0.66463,0.38697,0.95712,0.96385,0.97416,0.97865,0.83723,0.70142,0.32055,1.00159,0.00293449,0.00293449,0.00293449
143,14793.6,0.666,0.38484,0.95762,0.9664,0.98191,0.98083,0.83701,0.69641,0.32139,0.9977,0.00288636,0.00288636,0.00288636
144,14887.7,0.65773,0.38135,0.95152,0.96277,0.98191,0.98056,0.83643,0.6931,0.31888,0.99654,0.00283824,0.00283824,0.00283824
145,14982.3,0.65369,0.37741,0.95055,0.96026,0.98226,0.98043,0.83691,0.68808,0.31318,0.99269,0.00279011,0.00279011,0.00279011
146,15080.7,0.65926,0.37905,0.95279,0.95856,0.97671,0.97837,0.83719,0.6867,0.31289,0.99302,0.00274199,0.00274199,0.00274199
147,15177.4,0.65866,0.37768,0.95087,0.96235,0.9815,0.98105,0.83926,0.68487,0.31292,0.98844,0.00269387,0.00269387,0.00269387
148,15275.9,0.64899,0.37362,0.94984,0.96234,0.97993,0.98072,0.84087,0.67865,0.31512,0.98382,0.00264574,0.00264574,0.00264574
149,15379.2,0.64517,0.37311,0.94389,0.95705,0.98185,0.98121,0.84235,0.68353,0.31417,0.98632,0.00259762,0.00259762,0.00259762
150,15476.9,0.6476,0.37539,0.94888,0.96036,0.98527,0.98275,0.84057,0.68583,0.31786,0.9882,0.00254949,0.00254949,0.00254949
151,15573.6,0.64722,0.37853,0.95223,0.95324,0.98671,0.9837,0.84138,0.68942,0.31426,0.99001,0.00250137,0.00250137,0.00250137
152,15673.7,0.64108,0.37324,0.94611,0.95591,0.9852,0.98263,0.84191,0.68409,0.31595,0.98266,0.00245324,0.00245324,0.00245324
153,15773.9,0.63679,0.36511,0.94251,0.95583,0.98405,0.98227,0.84043,0.6794,0.31753,0.98243,0.00240512,0.00240512,0.00240512
154,15874.7,0.63377,0.36669,0.94477,0.95896,0.98405,0.98316,0.84602,0.67395,0.31366,0.98115,0.002357,0.002357,0.002357
155,15979.6,0.63666,0.36697,0.94199,0.95584,0.98706,0.98495,0.8452,0.66873,0.31033,0.98451,0.00230887,0.00230887,0.00230887
156,16078.1,0.63382,0.36819,0.94577,0.963,0.97885,0.98296,0.84355,0.67019,0.31069,0.97894,0.00226075,0.00226075,0.00226075
157,16176.4,0.63103,0.36634,0.94277,0.96068,0.98185,0.98294,0.84435,0.67004,0.31138,0.97843,0.00221262,0.00221262,0.00221262
158,16279.9,0.63658,0.36641,0.94233,0.96166,0.9837,0.98249,0.84325,0.67151,0.31136,0.97974,0.0021645,0.0021645,0.0021645
159,16379.1,0.62131,0.36139,0.93896,0.96329,0.9874,0.98441,0.84442,0.6663,0.30868,0.97726,0.00211638,0.00211638,0.00211638
160,16476.9,0.6257,0.35897,0.93728,0.96157,0.9874,0.98482,0.84491,0.66635,0.30714,0.97502,0.00206825,0.00206825,0.00206825
161,16577.4,0.62302,0.36079,0.93557,0.95965,0.98555,0.98336,0.84394,0.66289,0.30453,0.97475,0.00202013,0.00202013,0.00202013
162,16680.2,0.62302,0.35921,0.93856,0.95928,0.98685,0.98411,0.84464,0.66442,0.3063,0.97663,0.001972,0.001972,0.001972
163,16777.9,0.62495,0.36134,0.93785,0.96012,0.98706,0.98384,0.84662,0.66535,0.30558,0.97563,0.00192388,0.00192388,0.00192388
164,16883.7,0.61748,0.35487,0.93193,0.96315,0.98706,0.98395,0.84621,0.66511,0.3087,0.97329,0.00187575,0.00187575,0.00187575
165,16982.6,0.61624,0.35443,0.93111,0.96106,0.97941,0.98044,0.84559,0.66305,0.30634,0.97527,0.00182763,0.00182763,0.00182763
166,17080.6,0.60505,0.35091,0.93325,0.95822,0.98185,0.98099,0.84646,0.65932,0.30628,0.97394,0.00177951,0.00177951,0.00177951
167,17182.2,0.61547,0.35593,0.93635,0.95971,0.98405,0.98238,0.8479,0.65772,0.30406,0.97573,0.00173138,0.00173138,0.00173138
168,17281.6,0.61042,0.35248,0.9333,0.96146,0.9859,0.98338,0.84861,0.658,0.30451,0.97689,0.00168326,0.00168326,0.00168326
169,17380.9,0.60777,0.35248,0.93329,0.96287,0.9859,0.9832,0.8479,0.65914,0.30375,0.97768,0.00163513,0.00163513,0.00163513
170,17482.4,0.60778,0.35241,0.93171,0.96178,0.98395,0.98349,0.84807,0.65909,0.30189,0.97775,0.00158701,0.00158701,0.00158701
171,17578.8,0.61314,0.35461,0.93746,0.9641,0.98405,0.9829,0.8459,0.66223,0.30227,0.97737,0.00153888,0.00153888,0.00153888
172,17675,0.59719,0.3468,0.927,0.96592,0.98555,0.98365,0.84761,0.6648,0.30043,0.9828,0.00149076,0.00149076,0.00149076
173,17779.1,0.60037,0.34671,0.92953,0.96432,0.98247,0.98363,0.84701,0.66469,0.30101,0.98259,0.00144264,0.00144264,0.00144264
174,17875.8,0.59898,0.34566,0.9338,0.96122,0.98555,0.98328,0.84819,0.6644,0.302,0.98059,0.00139451,0.00139451,0.00139451
175,17973.5,0.59783,0.34438,0.9296,0.96132,0.98706,0.98387,0.84799,0.66789,0.30169,0.98343,0.00134639,0.00134639,0.00134639
176,18074,0.59596,0.34812,0.92965,0.96169,0.98891,0.98472,0.84762,0.6673,0.30163,0.98391,0.00129826,0.00129826,0.00129826
177,18170.4,0.59089,0.3424,0.92632,0.96166,0.98891,0.98464,0.84797,0.66624,0.30228,0.98367,0.00125014,0.00125014,0.00125014
178,18267.4,0.58746,0.33878,0.92648,0.96166,0.98891,0.98448,0.84773,0.66859,0.30101,0.98611,0.00120202,0.00120202,0.00120202
179,18366.7,0.58884,0.34273,0.92516,0.96394,0.98838,0.9845,0.84769,0.66691,0.30004,0.98564,0.00115389,0.00115389,0.00115389
180,18462.5,0.59295,0.34167,0.92601,0.96749,0.98891,0.98469,0.84906,0.66247,0.29735,0.98258,0.00110577,0.00110577,0.00110577
181,18559.3,0.58008,0.33665,0.92186,0.96606,0.98891,0.98482,0.84963,0.66026,0.29773,0.98068,0.00105764,0.00105764,0.00105764
182,18660.8,0.58345,0.33726,0.92288,0.96606,0.98891,0.98488,0.85086,0.65767,0.29826,0.97704,0.00100952,0.00100952,0.00100952
183,18765.7,0.58125,0.33494,0.91996,0.96461,0.98706,0.98395,0.84975,0.65671,0.29912,0.97561,0.000961395,0.000961395,0.000961395
184,18877.5,0.58215,0.33624,0.92071,0.96451,0.98555,0.98333,0.8484,0.65616,0.29915,0.97512,0.00091327,0.00091327,0.00091327
